"tax_id","org_name","isolation_source","metabolism","cogem_classification"
1646377,"Rouxiella badensis","soil","Aerobic"
1646373,"Rouxiella silvae","meadow","Aerobic"
2005073,"Mucilaginibacter galii","phyllosphere, galium album","Aerobic"
2005072,"Psychromonas aquatilis","antarctic sea water","Aerobic"
1917181,"Paenibacillus rhizoplanae","maize, zea mugs, roots","Aerobic"
1348114,"Pseudoalteromonas piratica","coral, montipora capitata","Aerobic"
1873484,"Xenorhabdus thuongxuanensis","steinernema sangi","Aerobic"
1873482,"Xenorhabdus eapokensis","steinernema eapokense","Aerobic"
1487726,"Mycobacterium persicum","sputum sample","Aerobic"
463025,"Bordetella bronchialis","sputum, cystic fibrosis","Aerobic"
1416810,"Bordetella sputigena","sputum, cystic fibrosis","Aerobic"
463014,"Bordetella flabilis","sputum, cystic fibrosis","Aerobic"
1351,"Enterococcus faecalis","rectal swab","Aerobic"
670,"Vibrio parahaemolyticus","faeces","Aerobic"
37763,"Clostridium perfringens A","food","Anaerobic"
656,"Aeromonas allosaccharophila","sludge","Aerobic"
28080,"Campylobacter upsaliensis","canine, feces","Microaerophilic"
1351,"Enterococcus faecalis","rectal","Aerobic"
1351,"Enterococcus faecalis","clinical isolate","Aerobic"
1552759,"Mycobacterium grossiae","sputum","Aerobic"
1296,"Staphylococcus sciuri","urine","Aerobic"
1296,"Staphylococcus sciuri","blood","Aerobic"
930138,"Aliicoccus persicus","water, brine sample of a hypersaline lake","Aerobic"
1855823,"Macrococcus canis","bernese mountain dog, mucopurulent rhinitis","Aerobic"
1890302,"Bacillus wiedmannii","raw milk stored in a dairy powder processing plant","Aerobic"
1773,"Mycobacterium tuberculosis","sputum","Aerobic"
1773,"Mycobacterium tuberculosis","trachea","Aerobic"
1773,"Mycobacterium tuberculosis","lcr","Aerobic"
1773,"Mycobacterium tuberculosis","stomach","Aerobic"
664424,"Psychrobacter fjordensis","seawater","Aerobic"
2026186,"Bacillus paranthracis","sediments","Aerobic"
2026188,"Bacillus tropicus","sediments","Aerobic"
2026189,"Bacillus albus","sediments","Aerobic"
2026190,"Bacillus mobilis","sediments","Aerobic"
2026191,"Bacillus luti","sediments","Aerobic"
2026192,"Bacillus proteolyticus","sediments","Aerobic"
2026193,"Bacillus nitratireducens","sediments","Aerobic"
2026194,"Bacillus paramycoides","sediments","Aerobic"
756892,"Acinetobacter indicus","abandoned lead zinc ore mine site","Aerobic"
1331258,"Bordetella pseudohinzii","oropharyngeal swab","Aerobic"
1646119,"Flavobacterium gossypii",NA,"Aerobic"
1510573,"Rahnella bruchi","gut of an agrilus biguttatus beetle","Aerobic"
1510570,"Rahnella victoriana","quercus robur","Aerobic"
1510574,"Rahnella woolbedingensis","alnus glutinosa","Aerobic"
1785162,"Pseudomonas reidholzensis","forest soil","Aerobic"
1785161,"Pseudomonas wadenswilerensis","forest soil","Aerobic"
2026187,"Bacillus pacificus","bottom seawater","Aerobic"
2041036,"Corynebacterium gottingense","blood","Aerobic"
2040274,"Sphingomonas antarctica","tundra soil","Aerobic"
1479524,"Alteromonas gracilis","sediment of the pacific ocean at a water depth of 6310 m","Aerobic"
1940789,"Lactococcus petauri","phalanger glider, facial abscess","Anaerobic"
2041023,"Paenibacillus albidus","soil","Aerobic"
1891224,"Acinetobacter celticus","water sample","Aerobic"
1673609,"Acinetobacter albensis","water, pool","Aerobic"
206505,"Kerstersia similis","wound leg","Aerobic"
935293,"Yersinia entomophaga","catheter-associated asymtomatic bacteriuria","Aerobic"
40216,"Acinetobacter radioresistens","murine proximal colonic crypts from c57bl/6 mice.","Aerobic"
180282,"Delftia tsuruhatensis","murine proximal colonic crypts from c57bl/16 mice.","Aerobic"
1776740,"Acinetobacter modestus","murine proximal colonic crypts from c57bl/16 mice.","Aerobic"
46170,"Staphylococcus aureus aureus","abscess, right ankle","Aerobic"
46170,"Staphylococcus aureus aureus","biopsy, bones","Aerobic"
46170,"Staphylococcus aureus aureus","abscess, left elbow","Aerobic"
46170,"Staphylococcus aureus aureus","abscess, left leg","Aerobic"
46170,"Staphylococcus aureus aureus","biopsy","Aerobic"
46170,"Staphylococcus aureus aureus","bronchoalveolar lavage","Aerobic"
1283,"Staphylococcus haemolyticus","blood","Aerobic"
46170,"Staphylococcus aureus aureus","sputum","Aerobic"
46170,"Staphylococcus aureus aureus","biopsy, right handle","Aerobic"
1283,"Staphylococcus haemolyticus","cutaneous peripheral blood culture","Aerobic"
28035,"Staphylococcus lugdunensis","cutaneous peripheral blood culture","Aerobic"
28035,"Staphylococcus lugdunensis","cath port","Aerobic"
571,"Klebsiella oxytoca","oesophageal bulbs of wild populations of ceratitis capitata (diptera tephritidae) collected from prickly pear","Aerobic"
1433257,"Flavobacterium fluminis","freshwater","Aerobic"
1299340,"Flavobacterium longum","sludge from wastewater","Aerobic"
1393049,"Flavobacterium daemonense","mountain soil","Aerobic"
1247510,"Verticiella sediminum","deep-sea sediment","Aerobic"
487698,"Stenotrophomonas pavanii","sugarcane, saccharum officinarum, stem","Aerobic"
1776740,"Acinetobacter modestus","mouse colon","Aerobic"
40216,"Acinetobacter radioresistens","mouse colon","Aerobic"
709510,"Jeotgalicoccus aerolatus","air, turkey house","Aerobic"
709509,"Jeotgalicoccus coquinae","coquina","Aerobic"
1384509,"Streptobacillus felis","cat, septicaemia","Microaerophilic"
1352,"Enterococcus faecium","fermented milk","Aerobic"
1352,"Enterococcus faecium","feces, baby","Aerobic"
573,"Klebsiella pneumoniae","blood","Aerobic"
1867850,"Hymenobacter rutilus","marine sediment (314.6 m in depth)","Aerobic"
497967,"Hymenobacter tibetensis","soil","Aerobic"
573,"Klebsiella pneumoniae","faeces","Aerobic"
573,"Klebsiella pneumoniae","water, rijnauwen bridge","Aerobic"
1859457,"Pseudoalteromonas amylolytica","sea water","Aerobic"
1649130,"Bordetella muralis","plaster wall surface of 1300 year old mural paintings inside the stone chamber of takamatsuzuka tumulus","Aerobic"
1649139,"Bordetella tumbae","plaster wall surface of 1300-year-old-mural paintings inside the chamber of takamatsuzuka tumulus","Aerobic"
1649133,"Bordetella tumulicola","plaster wall surface of 1300-year-old-mural paintings inside the chamber of takamatsuzuka tumulus","Aerobic"
573,"Klebsiella pneumoniae","feces carrying","Aerobic"
573,"Klebsiella pneumoniae","liver puncture","Aerobic"
573,"Klebsiella pneumoniae","carrying feces (hen)","Aerobic"
930166,"Pseudomonas brassicacearum","soil, rhizosphere","Aerobic"
37734,"Enterococcus casseliflavus","blood","Aerobic"
630,"Yersinia enterocolitica","stools","Aerobic"
633,"Yersinia pseudotuberculosis","stools","Aerobic"
630,"Yersinia enterocolitica","articular liquid","Aerobic"
630,"Yersinia enterocolitica","rabbit","Aerobic"
633,"Yersinia pseudotuberculosis","national survey, soil","Aerobic"
46170,"Staphylococcus aureus aureus","raw milk semi-hard cheese","Aerobic"
46170,"Staphylococcus aureus aureus","raw milk soft cheese","Aerobic"
1352,"Enterococcus faecium","unknown source","Aerobic"
373671,"Chryseobacterium pallidum","rainwater that collected in a discarded tire","Aerobic"
43770,"Corynebacterium striatum","heel biopsy","Aerobic"
46170,"Staphylococcus aureus aureus","lesion","Aerobic"
40215,"Acinetobacter junii","guinea pig, spleen","Aerobic"
1404,"Bacillus megaterium","soil","Aerobic"
1397,"Bacillus circulans","unknown source","Aerobic"
44252,"Paenibacillus macerans","soil","Aerobic"
1473,"Virgibacillus pantothenticus","soil, garden","Aerobic"
44250,"Paenibacillus alvei","bee, infected hive","Aerobic"
1398,"Bacillus coagulans","soil","Aerobic"
40215,"Acinetobacter junii","blood","Aerobic"
1719,"Corynebacterium pseudotuberculosis","horse, lymphangitis","Aerobic"
176281,"Listeria monocytogenes 4b","horse","Aerobic"
176281,"Listeria monocytogenes 4b","hare","Aerobic"
518,"Bordetella bronchiseptica","rabbit, nasal fossae","Aerobic"
518,"Bordetella bronchiseptica","rat, lung","Aerobic"
518,"Bordetella bronchiseptica","guinea pig, lung","Aerobic"
134034,"Corynebacterium freneyi",NA,"Aerobic"
33053,"Neisseria perflava",NA,"Aerobic"
484,"Neisseria flavescens","cerebrospinal fluid","Aerobic"
28449,"Neisseria subflava","healthy man, nasopharynx","Aerobic"
34060,"Moraxella caviae","guinea pig, pharynx","Aerobic"
303,"Pseudomonas putida","soil","Aerobic"
490,"Neisseria sicca","throat","Aerobic"
574,"Klebsiella pneumoniae ozaenae","nose","Aerobic"
29581,"Janthinobacterium lividum","stream water","Aerobic"
1465,"Brevibacillus laterosporus","blood","Aerobic"
573,"Klebsiella pneumoniae","urine","Aerobic"
1633494,"Shigella dysenteriae 4",NA,"Aerobic"
374923,"Shigella flexneri 1a",NA,"Aerobic"
623,"Shigella flexneri","monkey","Aerobic"
614,"Serratia liquefaciens","frog","Aerobic"
1402,"Bacillus licheniformis","unknown source","Aerobic"
1467,"Bacillus lentus","soil","Aerobic"
1452,"Bacillus atrophaeus","unknown source","Aerobic"
1422,"Geobacillus stearothermophilus","canned peas","Aerobic"
1422,"Geobacillus stearothermophilus","canned food","Aerobic"
48296,"Acinetobacter pittii","throat","Aerobic"
1724,"Corynebacterium renale","bovine, pyelonephritis","Aerobic"
1428,"Bacillus thuringiensis","silk moth","Aerobic"
575,"Raoultella planticola","unknown source","Aerobic"
32024,"Campylobacter sputorum sputorum","bull, sperm","Microaerophilic"
32020,"Campylobacter fetus venerealis","cow, abortion product","Microaerophilic"
615,"Serratia marcescens","throat","Aerobic"
61652,"Serratia rubidaea","unknown source","Aerobic"
1659,"Actinomyces israelii","ox, jaw","Anaerobic"
29430,"Acinetobacter haemolyticus","feces","Aerobic"
29430,"Acinetobacter haemolyticus","sputum","Aerobic"
29430,"Acinetobacter haemolyticus","urine","Aerobic"
29430,"Acinetobacter haemolyticus","rectal ulceration","Aerobic"
720,"Actinobacillus lignieresii","cattle, retropharyngeal gland","Aerobic"
720,"Actinobacillus lignieresii","cattle, lung","Aerobic"
984897,"Shigella dysenteriae 1","faeces","Aerobic"
1428,"Bacillus thuringiensis","mediterranean flour moth","Aerobic"
1428,"Bacillus thuringiensis","indian meal moth","Aerobic"
1464,"Paenibacillus larvae","bee, larvae","Aerobic"
29430,"Acinetobacter haemolyticus","conjunctivitis","Aerobic"
29581,"Janthinobacterium lividum","mud","Aerobic"
487,"Neisseria meningitidis","blood","Aerobic"
1134687,"Klebsiella michiganensis","unknown source","Aerobic"
442,"Gluconobacter oxydans","amstel beer","Aerobic"
1748,"Acidipropionibacterium acidipropionici","cheese, emmenthal","Anaerobic"
1402,"Bacillus licheniformis","cheese","Aerobic"
1423,"Bacillus subtilis","cantal cheese","Aerobic"
536,"Chromobacterium violaceum","stream mud","Aerobic"
54291,"Raoultella ornithinolytica","unknown source","Aerobic"
126385,"Providencia alcalifaciens","dysenteria","Aerobic"
72000,"Kocuria rhizophila","soil","Aerobic"
35755,"Corynebacterium kutscheri","mouse, arthritis","Aerobic"
1397,"Bacillus circulans","blood","Aerobic"
470,"Acinetobacter baumannii","spinal fluid","Aerobic"
29430,"Acinetobacter haemolyticus","postoperative meningitis","Aerobic"
470,"Acinetobacter baumannii","cerebrospinal fluid","Aerobic"
470,"Acinetobacter baumannii","whitlow","Aerobic"
756892,"Acinetobacter indicus","postoperative meningitis","Aerobic"
615,"Serratia marcescens","soil of chicken yard","Aerobic"
458197,"Serratia nematodiphila","milk","Aerobic"
615,"Serratia marcescens","milk","Aerobic"
32019,"Campylobacter fetus fetus","sheep, abortion product","Microaerophilic"
32019,"Campylobacter fetus fetus","sheep fetus, brain","Microaerophilic"
458197,"Serratia nematodiphila","ape, gut","Aerobic"
37329,"Nocardia farcinica","brain ventricular fluid","Aerobic"
75985,"Mannheimia haemolytica","ovine, abortion product","Aerobic"
176281,"Listeria monocytogenes 4b","infant","Aerobic"
477,"Moraxella lacunata","child, throat","Aerobic"
1377,"Aerococcus viridans","contaminating air","Aerobic"
470,"Acinetobacter baumannii","infant, spinal fluid","Aerobic"
1474,"Sporosarcina pasteurii","soil","Aerobic"
1747,"Cutibacterium acnes","brain abscess","Anaerobic"
1474,"Sporosarcina pasteurii","soil isolate","Aerobic"
1747,"Cutibacterium acnes","chicken embryo in vaccine production","Anaerobic"
33967,"Leuconostoc mesenteroides mesenteroides","sugarcane juice","Microaerophilic"
35755,"Corynebacterium kutscheri","mouse, renal abscess","Aerobic"
33967,"Leuconostoc mesenteroides mesenteroides","sugarcane","Microaerophilic"
32020,"Campylobacter fetus venerealis","cow, vagina","Microaerophilic"
32020,"Campylobacter fetus venerealis","cow","Microaerophilic"
1351,"Enterococcus faecalis","calf, blood","Aerobic"
1352,"Enterococcus faecium","canned fish","Aerobic"
32020,"Campylobacter fetus venerealis","blood","Microaerophilic"
718,"Actinobacillus equuli","horse, abscess","Aerobic"
65058,"Corynebacterium ulcerans","tonsillitis and rhinitis","Aerobic"
520,"Bordetella pertussis","unknown source","Aerobic"
65058,"Corynebacterium ulcerans","finger infection","Aerobic"
65058,"Corynebacterium ulcerans","unknown source","Aerobic"
65058,"Corynebacterium ulcerans","tonsillitis","Aerobic"
43767,"Rhodococcus hoagii","foal, lung abscess","Aerobic"
984896,"Shigella dysenteriae 3","unknown source","Aerobic"
718,"Actinobacillus equuli","foal kidney","Aerobic"
36808,"Corynebacterium bovis","milk","Aerobic"
1255,"Pediococcus pentosaceus","cucumber pickle fermentation","Aerobic"
470,"Acinetobacter baumannii","pulmonary abscess","Aerobic"
225991,"Comamonas aquatica","pus","Aerobic"
133448,"Citrobacter youngae","unknown source","Aerobic"
28090,"Acinetobacter lwoffii","spinal fluid","Aerobic"
29430,"Acinetobacter haemolyticus","leg ulceration","Aerobic"
518,"Bordetella bronchiseptica","dog, lung with distemper","Aerobic"
28090,"Acinetobacter lwoffii","child, blood","Aerobic"
32013,"Comamonas terrigena","brain abscess","Aerobic"
40215,"Acinetobacter junii","feces","Aerobic"
53345,"Enterococcus durans","dried milk","Aerobic"
44283,"Pasteurella multocida multocida","buffalo","Aerobic"
43674,"Jonesia denitrificans","boiled ox blood","Aerobic"
1563222,"Citrobacter pasteurii","stool, diarrhea, outbreak","Aerobic"
1351,"Enterococcus faecalis","unknown source","Aerobic"
424719,"Shigella flexneri 6","faeces","Aerobic"
478,"Moraxella nonliquefaciens","sputum","Aerobic"
549,"Pantoea agglomerans","contaminant, synthetic bacterial growth medium","Aerobic"
296,"Pseudomonas fragi","unknown source","Aerobic"
303,"Pseudomonas putida","blue milk","Aerobic"
38302,"Corynebacterium mycetoides","tropicaloid  ulcer","Aerobic"
361277,"Terribacillus saccharophilus","cutaneous ulcer","Aerobic"
132249,"Nocardia veterana","unknown source","Aerobic"
1650,"Kurthia zopfii","milking machine","Aerobic"
57043,"Microbacterium esteraromaticum","well water","Aerobic"
633,"Yersinia pseudotuberculosis","turkey","Aerobic"
633,"Yersinia pseudotuberculosis","unknown source","Aerobic"
633,"Yersinia pseudotuberculosis","mink","Aerobic"
633,"Yersinia pseudotuberculosis","hare","Aerobic"
34062,"Moraxella osloensis","milk","Aerobic"
1423,"Bacillus subtilis","unknown source","Aerobic"
1270,"Micrococcus luteus","fresh water lake","Aerobic"
70347,"Acinetobacter genomospecies 16","liver abscess","Aerobic"
44283,"Pasteurella multocida multocida","sparrow-hawk","Aerobic"
44283,"Pasteurella multocida multocida","sheep","Aerobic"
82380,"Microbacterium oxydans","contaminant of serum","Aerobic"
1681,"Bifidobacterium bifidum","child, feces","Anaerobic"
44283,"Pasteurella multocida multocida","pleural fluid","Aerobic"
1615674,"Pseudomonas lactis","egg","Aerobic"
1275,"Kocuria rosea","unknown source","Aerobic"
196,"Campylobacter fetus","blood","Microaerophilic"
283734,"Staphylococcus pseudintermedius","milk of ewe","Aerobic"
1894,"Kitasatospora aureofaciens","soil","Aerobic"
1422,"Geobacillus stearothermophilus","molasses (béghin-say sugar refinery)","Aerobic"
44283,"Pasteurella multocida multocida","cat scratch","Aerobic"
44283,"Pasteurella multocida multocida","sinus pus","Aerobic"
569,"Hafnia alvei","unknown source","Aerobic"
546,"Citrobacter freundii","water (channel)","Aerobic"
28141,"Cronobacter sakazakii","milk; tin of dried milk","Aerobic"
29432,"Psychrobacter phenylpyruvicus","child, cerebrospinal fluid","Aerobic"
654,"Aeromonas veronii","frog, red leg disease","Aerobic"
29397,"Lactobacillus delbrueckii lactis","unknown source","Aerobic"
645,"Aeromonas salmonicida","unknown source","Aerobic"
549,"Pantoea agglomerans","knee laceration (young man who fell while playing football)","Aerobic"
1464,"Paenibacillus larvae","nest of insect eggs","Aerobic"
176281,"Listeria monocytogenes 4b","guinea pig, blood","Aerobic"
176281,"Listeria monocytogenes 4b","spinal fluid","Aerobic"
1402,"Bacillus licheniformis","contaminant of clostridium botulinum culture","Aerobic"
1719,"Corynebacterium pseudotuberculosis","goat, abscess","Aerobic"
46170,"Staphylococcus aureus aureus","mice","Aerobic"
176281,"Listeria monocytogenes 4b","infant, spinal fluid","Aerobic"
287,"Pseudomonas aeruginosa","unknown source","Aerobic"
1455,"Bacillus badius","intestinal tract of a child","Aerobic"
176281,"Listeria monocytogenes 4b","serval","Aerobic"
158850,"Providencia rustigianii","intestinal tract","Aerobic"
126385,"Providencia alcalifaciens","faeces","Aerobic"
178900,"Acetobacter cerevisiae","vinegar acidifier","Aerobic"
34059,"Moraxella atlantae","child, blood","Aerobic"
43767,"Rhodococcus equi","foal, lung","Aerobic"
43767,"Rhodococcus equi","foal, carcass","Aerobic"
43767,"Rhodococcus equi","foal","Aerobic"
176281,"Listeria monocytogenes 4b","liver, child","Aerobic"
46914,"Devosia riboflavina",NA,"Aerobic"
29438,"Pseudomonas savastanoi","glycine max (l.)","Aerobic"
942865,"Cupriavidus plantarum","indian earthworm, intestinal tract","Aerobic"
31943,"Brevibacterium iodinum","milk","Aerobic"
303,"Pseudomonas putida","unknown source","Aerobic"
304,"Pelomonas saccharophila","water","Aerobic"
47883,"Pseudomonas synxantha","milk","Aerobic"
285,"Comamonas testosteroni","soil","Aerobic"
294,"Pseudomonas fluorescens","soil, keuper marl","Aerobic"
24,"Shewanella putrefaciens","oil emulsion from a machine shop","Aerobic"
288,"Pseudoalteromonas atlantica","unknown source","Aerobic"
1719,"Corynebacterium pseudotuberculosis","sheep, testicle","Aerobic"
488,"Neisseria mucosa","sputum","Aerobic"
488,"Neisseria mucosa","infected tonsil","Aerobic"
488,"Neisseria mucosa","chronic rhinopharyngitidis","Aerobic"
488,"Neisseria mucosa","sputum, bronchitis and nephrititis","Aerobic"
176281,"Listeria monocytogenes 4b","spinal fluid (child)","Aerobic"
488,"Neisseria mucosa","normal throat","Aerobic"
477,"Moraxella lacunata","pig, bone marrow","Aerobic"
40324,"Stenotrophomonas maltophilia","pleural pus","Aerobic"
40324,"Stenotrophomonas maltophilia","contaminant of a cell culture","Aerobic"
32022,"Campylobacter jejuni jejuni","meconium","Microaerophilic"
29466,"Veillonella parvula","intestinal tract","Anaerobic"
84025,"Clostridium haemolyticum","unknown source","Anaerobic"
1498,"Hathewaya histolytica","appendix","Anaerobic"
1504,"Clostridium septicum","unknown source","Anaerobic"
79668,"Clostridium perfringens C","sheep, enterotoxemia","Anaerobic"
61645,"Enterobacter asburiae","faeces","Aerobic"
548,"Klebsiella aerogenes","faeces","Aerobic"
1519,"Clostridium tyrobutyricum","contaminated culture","Anaerobic"
1498,"Hathewaya histolytica","horse","Anaerobic"
1513,"Clostridium tetani","unknown source","Anaerobic"
33037,"Anaerococcus vaginalis","node","Anaerobic"
1504,"Clostridium septicum","horse with gas gangrene","Anaerobic"
1542,"Clostridium novyi","horse with gas gangrene","Anaerobic"
296,"Pseudomonas fragi","unknown source 
","Aerobic"
33033,"Parvimonas micra","stomatitis","Anaerobic"
1648,"Erysipelothrix rhusiopathiae","pig, bone","Aerobic"
1519,"Clostridium tyrobutyricum","butyric fermentation factory","Anaerobic"
1509,"Clostridium sporogenes","gas gangrene of toes","Anaerobic"
1491,"Clostridium putrificum","blood","Anaerobic"
1490,"Paraclostridium bifermentans","unknown source","Anaerobic"
238,"Elizabethkingia meningoseptica","infant, cerebrospinal fluid","Aerobic"
238,"Elizabethkingia meningoseptica","infant, blood","Aerobic"
37763,"Clostridium perfringens A","dog, gangrene","Anaerobic"
451751,"Clostridium perfringens B","unknown source","Anaerobic"
1063,"Rhodobacter sphaeroides",NA,"Aerobic"
520,"Bordetella pertussis","throat","Aerobic"
72556,"Achromobacter piechaudii","pharyngeal swab","Aerobic"
40324,"Stenotrophomonas maltophilia","pharyngeal swab","Aerobic"
80866,"Delftia acidovorans","pharyngeal swab","Aerobic"
82380,"Microbacterium oxydans","blood","Aerobic"
32001,"Alcaligenes faecalis faecalis","unknown source","Aerobic"
1389922,"Achromobacter mucicolens","buccal cavity with laryngeal cancer","Aerobic"
548,"Klebsiella aerogenes","sputum","Aerobic"
176281,"Listeria monocytogenes 4b","unknown source","Aerobic"
82380,"Microbacterium oxydans","unknown source","Aerobic"
300181,"Serratia ureilytica","leg abscess","Aerobic"
158500,"Novosphingobium resinovorum","forest soil, pinus maritima","Aerobic"
1464,"Paenibacillus larvae","unknown source","Aerobic"
46170,"Staphylococcus aureus aureus","clinical material in hospital laboratory","Aerobic"
53412,"Pseudomonas resinovorans","soil","Aerobic"
720,"Actinobacillus lignieresii","bovine tongue, wooden tongue","Aerobic"
723,"Actinobacillus ureae","rhinosinusitis (child)","Aerobic"
723,"Actinobacillus ureae","rhinosinusitis","Aerobic"
720,"Actinobacillus lignieresii","ox, tongue","Aerobic"
519,"Bordetella parapertussis","throat","Aerobic"
82633,"Cupriavidus pauculus","unknown source","Aerobic"
32001,"Alcaligenes faecalis faecalis","faeces","Aerobic"
723,"Actinobacillus ureae","nasal swab","Aerobic"
273384,"Brevibacterium aurantiacum","cheese, romadur","Aerobic"
273384,"Brevibacterium aurantiacum","cheese, camembert","Aerobic"
80877,"Aquaspirillum polymorphum","pond water","Aerobic"
80883,"Giesbergeria sinuosa","fresh water","Aerobic"
190,"Aquaspirillum serpens","fresh water","Aerobic"
519,"Bordetella parapertussis","unknown source","Aerobic"
316,"Pseudomonas stutzeri","unknown source","Aerobic"
29491,"Aeromonas salmonicida salmonicida","country of origin unknown","Aerobic"
293,"Brevundimonas diminuta","water","Aerobic"
55601,"Vibrio anguillarum","ulcerated cod, gadus morhua","Aerobic"
293,"Brevundimonas diminuta","blood, endocarditis","Aerobic"
29491,"Aeromonas salmonicida salmonicida","fish, trout","Aerobic"
32013,"Comamonas terrigena","soil","Aerobic"
32013,"Comamonas terrigena","hay-infusion filtrate","Aerobic"
718,"Actinobacillus equuli","unknown source","Aerobic"
136996,"Rhizobium lupini","lupinus hartwegii","Aerobic"
703,"Plesiomonas shigelloides","dog, feces","Aerobic"
562,"Escherichia coli","probably derived from bordet strain","Aerobic"
478,"Moraxella nonliquefaciens","chronic bronchial suppuration","Aerobic"
53345,"Enterococcus durans","unknown source","Aerobic"
519,"Bordetella parapertussis","whooping cough","Aerobic"
144185,"Leifsonia aquatica","distilled water","Aerobic"
55601,"Vibrio anguillarum","ulcerous lesion in plaice, pleuronectes platessa","Aerobic"
32001,"Alcaligenes faecalis faecalis","children, blood","Aerobic"
1778,"Mycobacterium gordonae","gastric washing sample","Aerobic"
1773,"Mycobacterium tuberculosis","lung","Aerobic"
80866,"Delftia acidovorans","soil","Aerobic"
174923,"Treponema calligyrum","faeces","Anaerobic"
1680,"Bifidobacterium adolescentis","intestine","Anaerobic"
1680,"Bifidobacterium adolescentis","intestine of adult","Anaerobic"
40215,"Acinetobacter junii","urine","Aerobic"
1680,"Bifidobacterium adolescentis","adult, intestine","Anaerobic"
1679,"Bifidobacterium longum longum","intestine (adult)","Anaerobic"
216816,"Bifidobacterium longum","infant, intestine","Anaerobic"
1681,"Bifidobacterium bifidum","intestine of adult","Anaerobic"
1681,"Bifidobacterium bifidum","infant, intestine","Anaerobic"
1685,"Bifidobacterium breve","intestine of infant","Anaerobic"
1682,"Bifidobacterium longum infantis","infant, intestine","Anaerobic"
1685,"Bifidobacterium breve","faeces","Anaerobic"
1685,"Bifidobacterium breve","infant, intestine","Anaerobic"
40214,"Acinetobacter johnsonii","duodenum","Aerobic"
1680,"Bifidobacterium adolescentis","intestine (child)","Anaerobic"
476,"Moraxella bovis","cattle, keratitis","Aerobic"
46170,"Staphylococcus aureus aureus","faeces","Aerobic"
588,"Providencia stuartii","pleural fluid","Aerobic"
2738,"Vagococcus fluvialis","cow milk","Aerobic"
1421,"Lysinibacillus sphaericus","unknown source","Aerobic"
61645,"Enterobacter asburiae","mutant strain l iii.i","Aerobic"
46170,"Staphylococcus aureus aureus","septic arthritis","Aerobic"
46170,"Staphylococcus aureus aureus","pleural fluid","Aerobic"
75985,"Mannheimia haemolytica","calf, lung","Aerobic"
82380,"Microbacterium oxydans","contaminating air","Aerobic"
758,"Rodentibacter pneumotropicus","mouse, lung","Aerobic"
44250,"Paenibacillus alvei","foulbrood of bees","Aerobic"
1406,"Paenibacillus polymyxa","unknown source","Aerobic"
1396,"Bacillus cereus","unknown source","Aerobic"
1398,"Bacillus coagulans","milk powder","Aerobic"
1710,"Cellulosimicrobium cellulans","articular fluid","Aerobic"
716,"Actinobacillus suis","sow","Aerobic"
471,"Acinetobacter calcoaceticus","soil","Aerobic"
471,"Acinetobacter calcoaceticus","soil enriched with n-hexadecane","Aerobic"
292,"Burkholderia cepacia","sputum","Aerobic"
61645,"Enterobacter asburiae","unknown source","Aerobic"
624,"Shigella sonnei","unknown source","Aerobic"
553611,"Photobacterium leiognathi","teleostean fish, leiognathus equula (light organ)","Aerobic"
571,"Klebsiella oxytoca","buttock abscess","Aerobic"
571,"Klebsiella oxytoca","sputum","Aerobic"
723,"Actinobacillus ureae","meningitis","Aerobic"
75985,"Mannheimia haemolytica","sheep, brain","Aerobic"
358,"Rhizobium radiobacter","apple tree, crown gall","Aerobic"
316,"Pseudomonas stutzeri","nose","Aerobic"
648,"Aeromonas punctata","trout","Aerobic"
29491,"Aeromonas salmonicida salmonicida","fish of laboratory, liver","Aerobic"
316,"Pseudomonas stutzeri","blood","Aerobic"
316,"Pseudomonas stutzeri","dog, metritis","Aerobic"
260554,"Bacillus halotolerans","soil","Aerobic"
28449,"Neisseria subflava","blood","Aerobic"
32001,"Alcaligenes faecalis faecalis","pus, burn","Aerobic"
648,"Aeromonas punctata","feces, gastroenteritis","Aerobic"
37931,"Paenarthrobacter ureafaciens","soil","Aerobic"
373383,"Shigella flexneri 5",NA,"Aerobic"
38313,"Shewanella algae","decompositing laboratory rat, liver","Aerobic"
716,"Actinobacillus suis","piglet, stomach contents","Aerobic"
504,"Kingella kingae","bone lesion","Aerobic"
34062,"Moraxella osloensis","lesion on scalp","Aerobic"
34062,"Moraxella osloensis","pulmonary fluid","Aerobic"
29432,"Psychrobacter phenylpyruvicus","isolate","Aerobic"
29432,"Psychrobacter phenylpyruvicus","blood","Aerobic"
38313,"Shewanella algae","cerebrospinal abscess","Aerobic"
32020,"Campylobacter fetus venerealis","heifer, vaginal mucus","Microaerophilic"
480,"Moraxella catarrhalis","unknown source","Aerobic"
471,"Acinetobacter calcoaceticus","unknown source","Aerobic"
34062,"Moraxella osloensis","cerebrospinal fluid","Aerobic"
478,"Moraxella nonliquefaciens","nose swab","Aerobic"
1653870,"Moraxella saccharolytica",NA,"Aerobic"
75985,"Mannheimia haemolytica","calf, pneumonic lung","Aerobic"
636,"Edwardsiella tarda","snake","Aerobic"
636,"Edwardsiella tarda","cow, vagina","Aerobic"
32019,"Campylobacter fetus fetus","bull, prepuce","Microaerophilic"
294,"Pseudomonas fluorescens","pre-filter water-works tanks","Aerobic"
28172,"Vibrio metschnikovii","diseased fowl","Aerobic"
587,"Providencia rettgeri","urine","Aerobic"
587,"Providencia rettgeri","pleural fluid","Aerobic"
