"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
28112,NA,3281748,47.14,"No","Negative",NA,"Bacilli",NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1411148,"Tannerella sp. oral taxon BU063 isolate Cell 2",3038315,56.2,NA,"Negative",NA,"Filamentous","NonHalophilic","Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1577905,NA,4425579,60.61144,NA,"Negative",NA,"Bacilli",NA,"Mesophilic",NA,28,"doi","doi.org/10.1093/nar/gkw1017"
642227,NA,4369492,49.97,"Yes","Negative",NA,NA,NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
642227,NA,NA,48.52,"Yes","Negative",NA,NA,NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
29575,NA,1668004,37.38,"No","Negative","No","Coccobacilli","Unknown","Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
669041,NA,2918253,31.48,NA,NA,NA,NA,NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1349785,"Tenacibaculum maritimum NBRC 15946",3225035,31.8,NA,NA,"No",NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1671632,NA,2345020,42.23,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
224999,NA,2427900,38.63,"No","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
377629,"Teredinibacter turnerae T7901",5193164,50.9,"Yes","-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
945021,NA,2562720,36.04,"No","Positive",NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1302648,NA,2077547,35.95,"No","Positive","No","Cocci","ModerateHalophilic","Mesophilic","Facultative",28,"doi","doi.org/10.1093/nar/gkw1017"
1302649,NA,2100758,36.03,"No","Positive","No","Cocci","ModerateHalophilic","Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1223494,NA,2513646,35.96,"No","Negative",NA,NA,NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1401258,"Thalassobacillus devorans MSP14",3923021,42.9,"Yes","Positive","Yes","Bacilli","ModerateHalophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1123360,"Thalassobacter arenae DSM 19593",3687750,60.2,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1225651,NA,3531868,58.84,NA,NA,NA,NA,"Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
266809,NA,3411890,58.64,NA,"Negative",NA,NA,"Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
187493,NA,3909699,46.62,"Yes","Negative",NA,"Vibrios",NA,"Psychrophilic","Aerobic",18,"doi","doi.org/10.1093/nar/gkw1017"
485447,NA,7420857,47.304718,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",27.5,"doi","doi.org/10.1093/nar/gkw1017"
137584,NA,7710243,48.966705,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1528106,NA,4270334,53.63,NA,NA,NA,NA,"Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1123365,NA,4742697,53.42049,NA,"Negative",NA,"Spirilla",NA,NA,"Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1353532,NA,4433312,54.8,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1177928,"Thalassospira profundimaris WP0211",4380232,55.19,NA,"Negative",NA,"Spirilla","ModerateHalophilic",NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,4887910,53.763775,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,4662095,54.9,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,4684115,53.999615,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,4493406,55.057076,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,4323815,54.65583,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
502049,NA,5360641,54.770557,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1544451,NA,4979553,54,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",27.5,"doi","doi.org/10.1093/nar/gkw1017"
1177930,NA,4410264,54.9,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1123366,"Thalassospira xiamenensis M-5 = DSM 17429",4705237,54.65,NA,"Negative",NA,"Spirilla","ModerateHalophilic",NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1123366,NA,NA,50.03,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
220697,NA,4755343,54.77344,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
220697,NA,4654423,54.702827,NA,"Negative",NA,"Spirilla",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
220697,NA,4621789,54.98981,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1177929,NA,5169665,54.440567,NA,"Negative",NA,"Spirilla",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
44139,NA,3711792,67.173134,"Yes","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",28,"doi","doi.org/10.1093/nar/gkw1017"
1219356,NA,4806543,66.1,"Yes","Negative",NA,"Bacilli",NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
85643,NA,NA,62.27,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
85643,"Thauera sp. MZ1T",4574586,68.3,"Yes","-",NA,"Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1572758,NA,4927396,67.94,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1378080,NA,1180338,61.4,NA,NA,NA,NA,"Unknown","Thermophilic","Unknown",81,"doi","doi.org/10.1093/nar/gkw1017"
1395101,NA,654645,61.8,NA,NA,NA,NA,"Unknown","Thermophilic","Unknown",81,"doi","doi.org/10.1093/nar/gkw1017"
1379386,NA,688171,54.8,NA,NA,NA,NA,"Unknown","Hyperthermophilic","Unknown",81,"doi","doi.org/10.1093/nar/gkw1017"
1379389,NA,617045,60.3,NA,NA,NA,NA,"Unknown","Hyperthermophilic","Unknown",81,"doi","doi.org/10.1093/nar/gkw1017"
1353246,NA,1762971,41.7,NA,NA,NA,"Bacilli","NonHalophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1353260,NA,3488652,34.06,NA,NA,NA,"Cocci","Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803813,NA,3559548,41.689964,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803814,NA,4772064,41.435204,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
644966,"Thermaerobacter marianensis DSM 12885",2844696,72.48,"No",NA,"No",NA,NA,"Hyperthermophilic","Aerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
867903,"Thermaerobacter subterraneus DSM 13965",NA,71.97,NA,"+","Yes","Rod",NA,"Thermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
525903,"Thermanaerovibrio acidaminovorans DSM 6589",1848474,63.8,"Yes","-","No","Curved rod",NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
281456,NA,3178727,45.69105,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
635013,"Thermincola potens JR",3157416,45.88,NA,"+","No","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
509193,"Thermoanaerobacter brockii subsp. finnii Ako-1",2344824,34.3,"Yes","+","Yes","Rod",NA,"Thermophilic","Anaerobic",65,"doi","doi.org/10.1093/nar/gkw1017"
589861,"Thermoanaerobacter ethanolicus CCSD1",NA,34.2,NA,"+","Yes","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
580331,"Thermoanaerobacter italicus Ab9",2451061,34.1,NA,"+","Yes","Rod",NA,"Hyperthermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
583358,"Thermoanaerobacter mathranii subsp. mathranii str. A3",2306092,34.2,"Yes","+","Yes","Rod",NA,"Thermophilic","Anaerobic",72.5,"doi","doi.org/10.1093/nar/gkw1017"
340099,"Thermoanaerobacter pseudethanolicus ATCC 33223",2362816,34.5,NA,"+","Yes","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1350366,"Thermoanaerobacter sp. A7A",2614610,34,NA,NA,NA,NA,"ModerateHalophilic","Hyperthermophilic","Anaerobic",102,"doi","doi.org/10.1093/nar/gkw1017"
573062,"Thermoanaerobacter sp. X513",2456520,34.3,NA,"+",NA,"Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
399726,"Thermoanaerobacter sp. X514",2457259,34.5,NA,"+",NA,"Rod",NA,"Thermophilic","Anaerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
588857,"Thermoanaerobacter sp. X561",NA,34.3,NA,"+","Yes","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
273068,"Thermoanaerobacter tengcongensis MB4",2689445,37.6,"Yes","-",NA,"Rod",NA,"Hyperthermophilic","Anaerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
697303,"Thermoanaerobacter wiegelii Rt8.B1",NA,35.6,"No","-","Yes","Rod",NA,"Thermophilic","Anaerobic",66.5,"doi","doi.org/10.1093/nar/gkw1017"
1935151,NA,2975652,39.95,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1421016,"Thermoanaerobacterium aotearoense SCUT27",2808044,34.9,"No","Positive","No",NA,"Unknown","Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
580327,"Thermoanaerobacterium thermosaccharolyticum DSM 571",2785752,34,NA,"+","Yes","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
858215,"Thermoanaerobacterium xylanolyticum LX-11",2546935,34.85,"Yes","-","Yes","Rod",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1312852,NA,2660928,63,"No","Negative",NA,"Bacilli","NonHalophilic","Thermophilic","Anaerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
525904,"Thermobaculum terrenum ATCC BAA-798",3101581,53.5,"No","+","No","Rod",NA,"Hyperthermophilic","Aerobic",67,"doi","doi.org/10.1093/nar/gkw1017"
1223522,NA,3643897,67.54,NA,"Positive",NA,NA,NA,"Thermophilic","Aerobic",47.5,"doi","doi.org/10.1093/nar/gkw1017"
269800,"Thermobifida fusca YX",3642249,67.5,"No","+","Yes","Rod",NA,"Thermophilic","Aerobic",52.5,"doi","doi.org/10.1093/nar/gkw1017"
469371,"Thermobispora bispora DSM 43833",4189976,70,NA,"+","Yes","Filament",NA,"Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1714261,NA,1876950,46.82643,NA,NA,NA,NA,NA,"Hyperthermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391623,NA,2064237,41.7082,NA,NA,NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391623,NA,NA,38.32,NA,NA,NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1505907,NA,2126164,53.45,"Yes",NA,NA,"Cocci",NA,"Hyperthermophilic","Anaerobic",85,"doi","doi.org/10.1093/nar/gkw1017"
1505907,NA,NA,46.71,"Yes",NA,NA,"Cocci",NA,"Hyperthermophilic","Anaerobic",85,"doi","doi.org/10.1093/nar/gkw1017"
593117,NA,2045438,53.6,"No",NA,NA,"Cocci","Mesophilic","Hyperthermophilic","Anaerobic",88,"doi","doi.org/10.1093/nar/gkw1017"
1432656,NA,1920914,52.86,"No","Positive",NA,"Cocci",NA,"Hyperthermophilic","Anaerobic",88,"doi","doi.org/10.1093/nar/gkw1017"
69014,NA,2088737,52,"Yes",NA,NA,"Cocci","Mesophilic","Hyperthermophilic","Anaerobic",85,"doi","doi.org/10.1093/nar/gkw1017"
523849,NA,2215172,43.1,NA,NA,NA,"Cocci",NA,"Hyperthermophilic",NA,85,"doi","doi.org/10.1093/nar/gkw1017"
523850,NA,1847607,51.3,"No",NA,NA,"Cocci",NA,"Hyperthermophilic","Anaerobic",80,"doi","doi.org/10.1093/nar/gkw1017"
604354,NA,1845800,40.2,NA,NA,NA,NA,NA,"Hyperthermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1674923,NA,1961221,44.6,NA,NA,NA,NA,NA,"Thermophilic","Unknown",85,"doi","doi.org/10.1093/nar/gkw1017"
246969,NA,2086428,54.8,NA,NA,NA,NA,NA,"Hyperthermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
163003,NA,1950313,55.8,NA,NA,NA,"Cocci","Unknown","Hyperthermophilic","Anaerobic",85,"doi","doi.org/10.1093/nar/gkw1017"
582419,NA,1957742,40.3,NA,NA,"No","Cocci","Unknown","Hyperthermophilic","Anaerobic",82,"doi","doi.org/10.1093/nar/gkw1017"
1935003,NA,2362347,38.13,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1151117,NA,1764559,54.5,"Yes",NA,NA,"Cocci","NonHalophilic","Hyperthermophilic","Anaerobic",77.5,"doi","doi.org/10.1093/nar/gkw1017"
638303,"Thermocrinis albus DSM 14484",1500577,46.9,"Yes",NA,"No","Rod",NA,"Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
667014,"Thermodesulfatator indicus DSM 15286",2322224,42.43,"Yes",NA,"No","Rod",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
289377,NA,1764045,37,"No","Negative",NA,"Bacilli",NA,"Hyperthermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
747365,"Thermodesulfobium narugense DSM 14796",1898865,33.87,"No",NA,"No","Rod",NA,"Thermophilic",NA,52.5,"doi","doi.org/10.1093/nar/gkw1017"
86166,NA,1997652,34.49,"No","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
2580394,NA,1932479,33.96989,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
289376,"Thermodesulfovibrio yellowstonii DSM 11347",2003803,34.1,"Yes","-",NA,"Curved rod",NA,"Thermophilic",NA,65,"doi","doi.org/10.1093/nar/gkw1017"
368408,NA,NA,56.54,"No",NA,NA,"Bacilli",NA,"Hyperthermophilic","Anaerobic",88,"doi","doi.org/10.1093/nar/gkw1017"
368408,NA,1813393,57.6792,"No",NA,NA,"Bacilli",NA,"Hyperthermophilic","Anaerobic",88,"doi","doi.org/10.1093/nar/gkw1017"
1550241,NA,1611988,47.94,"No",NA,NA,"Filamentous",NA,"Hyperthermophilic","Anaerobic",85,"doi","doi.org/10.1093/nar/gkw1017"
1365176,NA,1750259,46.5,NA,NA,"No","Filamentous","NonHalophilic","Hyperthermophilic","Anaerobic",90,"doi","doi.org/10.1093/nar/gkw1017"
2045279,NA,5603770,60.743237,"No","Positive",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
732234,NA,5556502,61.14,"No","Positive",NA,"Filamentous",NA,"Thermophilic","Aerobic",62.5,"doi","doi.org/10.1093/nar/gkw1017"
309801,"Thermomicrobium roseum DSM 5159",2920744,64.3,"No","-","No","Pleomorphic rod",NA,"Thermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
309801,NA,NA,65.68,"No","Negative",NA,"Bacilli",NA,"Thermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
471852,"Thermomonospora curvata DSM 43183",5639016,71.6,NA,"+","Yes","Rod",NA,"Thermophilic","Aerobic",50,"doi","doi.org/10.1093/nar/gkw1017"
273075,NA,1564906,46,"No",NA,NA,NA,NA,"Thermophilic","Facultative",59,"doi","doi.org/10.1093/nar/gkw1017"
273116,NA,1584804,39.9,"No",NA,NA,NA,NA,"Thermophilic","Facultative",60,"doi","doi.org/10.1093/nar/gkw1017"
1054217,NA,1461105,58.3,NA,NA,NA,NA,"Mesophilic","Mesophilic","Anaerobic",39,"doi","doi.org/10.1093/nar/gkw1017"
1935152,NA,1230939,37.83,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803816,NA,2065483,31.05051,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803817,NA,1355901,31.36999,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803818,NA,1909404,30.369947,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803819,NA,2246271,31.561998,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1803815,NA,2091705,39.013103,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1609232,NA,1691324,57.95,NA,NA,NA,NA,NA,"Hyperthermophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1714257,NA,NA,58.78,NA,NA,NA,NA,NA,"Hyperthermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1714258,NA,NA,60.42,NA,NA,NA,NA,NA,"Hyperthermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
555079,"Thermosediminibacter oceani DSM 16646",2280035,50,"Yes","-",NA,"Rod",NA,"Thermophilic","Anaerobic",68,"doi","doi.org/10.1093/nar/gkw1017"
401526,NA,2889774,51.499878,"No","Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
660294,NA,1771018,31.25,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
484019,"Thermosipho africanus TCF52B",2016657,30.8,NA,"-",NA,"Rod",NA,"Thermophilic","Anaerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
391009,"Thermosipho melanesiensis BI429",1915238,31.4,NA,"-",NA,"Rod",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1906053,31.26,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1915344,31.4,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1889798,31.17,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1890074,31.16,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1890582,31.17,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
46541,NA,1889857,31.17,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1462747,NA,1766633,31.53,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1437364,NA,1781851,31.54,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1643331,NA,1788307,31.37,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1643332,NA,1767555,31.27,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
633148,NA,1316595,46.7,"No",NA,NA,"Cocci",NA,"Hyperthermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
644383,NA,7396566,53.078686,"No","Positive",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
197221,"Thermosynechococcus elongatus BP-1",2593857,53.9,NA,NA,NA,"Rod",NA,"Thermophilic",NA,55,"doi","doi.org/10.1093/nar/gkw1017"
1394889,"Thermosynechococcus sp. NK55",2520064,53.8,"Yes","Negative",NA,"Bacilli","NonHalophilic","Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
520762,NA,3094505,40.298786,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
1408159,NA,2014912,51.33,"No","Negative","No","Bacilli","NonHalophilic","Thermophilic","Anaerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
1123383,"Thermotoga elfii NBRC 107921",2169860,38.7,"Yes","Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",66,"doi","doi.org/10.1093/nar/gkw1017"
1123384,"Thermotoga hypogea NBRC 106472",2165165,49.5,"Yes","Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
416591,"Thermotoga lettingae TMO",2135342,38.7,"Yes","-","No","Rod",NA,"Hyperthermophilic","Anaerobic",65,"doi","doi.org/10.1093/nar/gkw1017"
243274,"Thermotoga maritima MSB8",1860725,46.2,"Yes","-","No","Rod",NA,"Hyperthermophilic","Anaerobic",80,"doi","doi.org/10.1093/nar/gkw1017"
590168,"Thermotoga naphthophila RKU-10",1809823,46.1,"Yes",NA,NA,"Rod",NA,"Hyperthermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
309803,"Thermotoga neapolitana DSM 4359",1884562,46.9,NA,"-","No","Rod",NA,"Hyperthermophilic","Microaerophilic",72.5,"doi","doi.org/10.1093/nar/gkw1017"
390874,"Thermotoga petrophila RKU-1",1823511,46.1,"Yes","-","No","Rod",NA,"Hyperthermophilic","Anaerobic",80,"doi","doi.org/10.1093/nar/gkw1017"
1408160,NA,2187612,38.8,"No","Negative","No","Bacilli","NonHalophilic","Thermophilic","Anaerobic",65,"doi","doi.org/10.1093/nar/gkw1017"
1348331,"Thermotoga sp. A7A",1762545,46.2,NA,NA,NA,NA,"ModerateHalophilic","Hyperthermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
126740,"Thermotoga sp. RQ2",1877693,46.2,"Yes","-","No","Rod",NA,"Hyperthermophilic","Anaerobic",79,"doi","doi.org/10.1093/nar/gkw1017"
126738,NA,1851618,47.05,"Yes","Negative","No","Bacilli",NA,"Thermophilic","Anaerobic",79,"doi","doi.org/10.1093/nar/gkw1017"
688269,"Thermotoga thermarum DSM 5069",2039943,40.32,"Yes","-","No","Rod",NA,"Hyperthermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1676151,NA,1445835,30.94953,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
520767,NA,2282800,38.040344,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",65,"doi","doi.org/10.1093/nar/gkw1017"
648996,"Thermovibrio ammonificans HB-1",1759526,52.13,"Yes","-",NA,"Rod",NA,"Thermophilic","Anaerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
648996,NA,NA,52.46,"Yes","Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
580340,"Thermovirga lienii DSM 17291",NA,46.6,"Yes","-","No","Rod","Mesophilic","Thermophilic","Anaerobic",58,"doi","doi.org/10.1093/nar/gkw1017"
580340,NA,NA,47.29,"No","Negative",NA,"Bacilli",NA,"Thermophilic","Anaerobic",58,"doi","doi.org/10.1093/nar/gkw1017"
498848,NA,NA,64,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Facultative",67.5,"doi","doi.org/10.1093/nar/gkw1017"
498848,NA,NA,69.15,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Facultative",67.5,"doi","doi.org/10.1093/nar/gkw1017"
498848,NA,NA,66.31,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Facultative",67.5,"doi","doi.org/10.1093/nar/gkw1017"
498848,"Thermus aquaticus Y51MC23",NA,68,"No","-",NA,"Rod",NA,"Hyperthermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
498848,NA,NA,67.26,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Facultative",67.5,"doi","doi.org/10.1093/nar/gkw1017"
276,NA,2405103,69.02,"No","Negative","No","Filamentous","Mesophilic","Thermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
456163,NA,2016098,68.53,NA,NA,NA,NA,NA,"Thermophilic",NA,70,"doi","doi.org/10.1093/nar/gkw1017"
456163,NA,NA,68.41,NA,NA,NA,NA,NA,"Thermophilic",NA,70,"doi","doi.org/10.1093/nar/gkw1017"
743525,NA,NA,65.94,NA,NA,NA,"Bacilli",NA,"Thermophilic","Facultative",65,"doi","doi.org/10.1093/nar/gkw1017"
743525,"Thermus scotoductus SA-01",2355186,64.89,NA,NA,NA,"Rod",NA,"Thermophilic","Facultative",65,"doi","doi.org/10.1093/nar/gkw1017"
37636,NA,2379636,65.22,NA,NA,NA,NA,NA,"Thermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1111069,NA,NA,65.55,NA,"Negative",NA,"Filamentous",NA,"Thermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570924,"Thermus sp. NMX2.A1",2292709,65.3,NA,NA,NA,NA,"Unknown","Thermophilic","Facultative",65,"doi","doi.org/10.1093/nar/gkw1017"
262724,NA,NA,69.16,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",68,"doi","doi.org/10.1093/nar/gkw1017"
262724,"Thermus thermophilus HB27",2127482,69.4,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",68,"doi","doi.org/10.1093/nar/gkw1017"
