"tax_id","org_name","name_class","sporulation","gram_stain","optimum_tmp","optimum_ph","cogem_classification","ref_type","reference"
64713,"Halorubrum coriense","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29283,"Halorubrum distributum","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2247,"Halorubrum lacusprofundi","scientific name",NA,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2248,"Halorubrum saccharovorum","scientific name",NA,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
119434,"Halorubrum tebenquichense","scientific name",NA,0,42.5,8.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
121872,"Haloterrigena thermotolerans","scientific name",NA,0,50,7.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
62320,"Haloterrigena turkmenica","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
31909,"Halothermothrix orenii","scientific name",1,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
927,"Halothiobacillus neapolitanus","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
40091,"Helcococcus kunzii","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
212,"Helicobacter acinonychis","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
37372,"Helicobacter bilis","scientific name",0,0,NA,7.3,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56877,"Helicobacter bizzozeronii","scientific name",0,0,NA,7.3,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
123841,"Helicobacter canadensis","scientific name",0,0,NA,7.3,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29419,"Helicobacter canis","scientific name",0,0,NA,7.3,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
138563,"Helicobacter cetorum","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
213,"Helicobacter cinaedi","scientific name",0,0,NA,7.3,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
214,"Helicobacter felis","scientific name",0,0,NA,7.3,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
215,"Helicobacter fennelliae","scientific name",0,0,NA,7.3,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
32025,"Helicobacter hepaticus","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
217,"Helicobacter mustelae","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
35818,"Helicobacter pullorum","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
210,"Helicobacter pylori","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
104628,"Helicobacter suis","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
35701,"Heliobacterium modesticaldum","scientific name",1,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
92645,"Herbaspirillum frisingense","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
964,"Herbaspirillum seropedicae","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
65,"Herpetosiphon aurantiacus","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
84405,"Hippea maritima","scientific name",NA,0,55,6,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2724,"Hirschia baltica","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
731,"Histophilus somni","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
61171,"Holdemania filiformis","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
35839,"Holophaga foetida","scientific name",NA,0,30,7.15,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
49893,"Holospora obtusa","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
940,"Hydrogenobacter thermophilus","scientific name",0,0,72.5,7.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
80880,"Hylemonella gracilis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
119644,"Hymenobacter aerophilus","scientific name",0,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54248,"Hyperthermus butylicus","scientific name",NA,NA,101,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
53399,"Hyphomicrobium denitrificans","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
48292,"Hyphomicrobium zavarzinii","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
81032,"Hyphomonas neptunium","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
135577,"Idiomarina loihiensis","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
53358,"Intrasporangium calvum","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
139208,"Isoptericola variabilis","scientific name",0,1,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
128,"Isosphaera pallida","scientific name",NA,NA,45,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29581,"Janthinobacterium lividum","scientific name",NA,0,15,6.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43995,"Johnsonella ignava","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
43674,"Jonesia denitrificans","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
92945,"Ketogulonicigenium vulgare","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
131568,"Kineococcus radiotolerans","scientific name",NA,1,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
111564,"Kineosphaera limosa","scientific name",0,1,30,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
502,"Kingella denitrificans","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
504,"Kingella kingae","scientific name",NA,0,35,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
505,"Kingella oralis","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2066,"Kitasatospora setae","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
571,"Klebsiella oxytoca","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
573,"Klebsiella pneumoniae","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
72000,"Kocuria rhizophila","scientific name",NA,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
33943,"Kyrpidia tusciae","scientific name",1,NA,45,4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1276,"Kytococcus sedentarius","scientific name",NA,1,31,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
37482,"Laceyella sacchari","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
140626,"Lachnobacterium bovis","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
89059,"Lactobacillus acidipiscis","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1579,"Lactobacillus acidophilus","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83683,"Lactobacillus amylolyticus","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1604,"Lactobacillus amylovorus","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1605,"Lactobacillus animalis","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1580,"Lactobacillus brevis","scientific name",0,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1581,"Lactobacillus buchneri","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1582,"Lactobacillus casei","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1610,"Lactobacillus coryniformis","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47770,"Lactobacillus crispatus","scientific name",NA,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
28038,"Lactobacillus curvatus","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1584,"Lactobacillus delbrueckii","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
137357,"Lactobacillus equi","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1612,"Lactobacillus farciminis","scientific name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1613,"Lactobacillus fermentum","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1614,"Lactobacillus fructivorans","scientific name",0,1,35,5.85,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1596,"Lactobacillus gasseri","scientific name",0,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1587,"Lactobacillus helveticus","scientific name",NA,1,51.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1588,"Lactobacillus hilgardii","scientific name",0,1,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
147802,"Lactobacillus iners","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
148604,"Lactobacillus ingluviei","scientific name",NA,NA,39,6.9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
109790,"Lactobacillus jensenii","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33959,"Lactobacillus johnsonii","scientific name",0,1,37,6.7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1618,"Lactobacillus mali","scientific name",0,1,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
97478,"Lactobacillus mucosae","scientific name",0,1,37,7.3,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1622,"Lactobacillus murinus","scientific name",NA,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1632,"Lactobacillus oris","scientific name",0,1,37,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1597,"Lactobacillus paracasei","scientific name",0,1,30,5.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1589,"Lactobacillus pentosus","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1590,"Lactobacillus plantarum","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1598,"Lactobacillus reuteri","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47715,"Lactobacillus rhamnosus","scientific name",0,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1623,"Lactobacillus ruminis","scientific name",NA,1,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1599,"Lactobacillus sakei","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1624,"Lactobacillus salivarius","scientific name",0,1,NA,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1625,"Lactobacillus sanfranciscensis","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
152335,"Lactobacillus suebicus","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1633,"Lactobacillus vaginalis","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
57037,"Lactobacillus zeae","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1363,"Lactococcus garvieae","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1358,"Lactococcus lactis","scientific name",0,1,NA,6.6,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1366,"Lactococcus raffinolactis","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
61598,"Lamprocystis purpurea","scientific name",NA,0,24,7.15,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47671,"Lautropia mirabilis","scientific name",NA,0,35,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
29546,"Lawsonia intracellularis","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28082,"Legionella anisa","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
450,"Legionella longbeachae","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
446,"Legionella pneumophila","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
45075,"Legionella shakespearei","scientific name",0,0,NA,6.9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
144185,"Leifsonia aquatica","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1575,"Leifsonia xyli","scientific name",0,1,22.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1184,"Leptolyngbya boryana","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
183,"Leptonema illini","scientific name",0,0,29,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
100053,"Leptospira alexanderi","scientific name",NA,0,30,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28452,"Leptospira alstoni","synonym",NA,0,30,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
172,"Leptospira biflexa","scientific name",0,0,37,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
174,"Leptospira borgpetersenii","scientific name",NA,0,30,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
48782,"Leptospira fainei","scientific name",NA,0,30,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29506,"Leptospira inadai","scientific name",NA,0,30,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
173,"Leptospira interrogans","scientific name",NA,0,28,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29507,"Leptospira kirschneri","scientific name",0,0,NA,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29508,"Leptospira meyeri","scientific name",0,NA,NA,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28182,"Leptospira noguchii","scientific name",0,0,NA,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28183,"Leptospira santarosai","scientific name",0,NA,NA,7.4,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28184,"Leptospira weilii","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29511,"Leptospira wolbachii","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
180,"Leptospirillum ferrooxidans","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34029,"Leptothrix cholodnii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
40542,"Leptotrichia buccalis","scientific name",0,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1252,"Leuconostoc carnosum","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33964,"Leuconostoc citreum","scientific name",1,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1251,"Leuconostoc fallax","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
115778,"Leuconostoc gasicomitatum","synonym",0,1,NA,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1244,"Leuconostoc gelidum","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
136609,"Leuconostoc kimchii","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1246,"Leuconostoc lactis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1245,"Leuconostoc mesenteroides","scientific name",1,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33968,"Leuconostoc pseudomesenteroides","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
45248,"Leucothrix mucor","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
70995,"Lewinella cohaerens","scientific name",NA,0,25,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
70998,"Lewinella persica","scientific name",NA,0,25,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1641,"Listeria grayi","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1642,"Listeria innocua","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1638,"Listeria ivanovii","scientific name",0,1,37,6.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1639,"Listeria monocytogenes","scientific name",0,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1640,"Listeria seeligeri","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1643,"Listeria welshimeri","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
118322,"Lyngbya aestuarii","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28031,"Lysinibacillus fusiformis","scientific name",NA,1,NA,7.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1421,"Lysinibacillus sphaericus","scientific name",1,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
69966,"Macrococcus caseolyticus","scientific name",0,0,35,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
84159,"Magnetospirillum magneticum","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
75985,"Mannheimia haemolytica","scientific name",0,0,NA,7.3,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
74318,"Maricaulis maris","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
37487,"Marichromatium purpuratum","scientific name",NA,0,NA,7.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
989,"Marinilabilia salmonicolor","scientific name",0,0,32.5,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
149715,"Marinitoga piezophila","scientific name",0,0,65,6,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2743,"Marinobacter hydrocarbonoclasticus","scientific name",0,0,30,7.75,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
49186,"Marinobacterium stanieri","scientific name",NA,0,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
119864,"Marinomonas mediterranea","scientific name",0,0,25,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1006,"Marivirga tractuosa","scientific name",0,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47229,"Massilia timonae","scientific name",NA,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
907,"Megasphaera elsdenii","scientific name",1,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
277,"Meiothermus ruber","scientific name",NA,0,NA,7.8,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
52022,"Meiothermus silvanus","scientific name",0,0,55,8.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33970,"Melissococcus plutonius","scientific name",NA,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2151,"Mesoplasma florum","scientific name",0,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
71433,"Mesorhizobium amorphae","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
39645,"Mesorhizobium ciceri","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
381,"Mesorhizobium loti","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
43687,"Metallosphaera sedula","scientific name",NA,NA,75,2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2162,"Methanobacterium formicicum","scientific name",NA,NA,41,7.6,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83816,"Methanobrevibacter ruminantium","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2173,"Methanobrevibacter smithii","scientific name",NA,1,38,7.15,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83171,"Methanocaldococcus fervens","scientific name",NA,0,NA,6.7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
67760,"Methanocaldococcus infernus","scientific name",NA,0,85,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2190,"Methanocaldococcus jannaschii","scientific name",NA,NA,85,6.1,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
73913,"Methanocaldococcus vulcanius","scientific name",NA,0,80,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29291,"Methanococcoides burtonii","scientific name",NA,NA,23,7.7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
42879,"Methanococcus aeolicus","scientific name",NA,NA,46,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
39152,"Methanococcus maripaludis","scientific name",NA,NA,37.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2187,"Methanococcus vannielii","scientific name",0,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2188,"Methanococcus voltae","scientific name",0,0,38,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83984,"Methanocorpusculum labreanum","scientific name",NA,0,37,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83986,"Methanoculleus bourgensis","scientific name",NA,NA,40,7.35,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2198,"Methanoculleus marisnigri","scientific name",0,0,22.5,6.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2201,"Methanofollis liminatans","scientific name",NA,0,40,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2322,"Methanohalobium evestigatum","scientific name",NA,NA,50,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2176,"Methanohalophilus mahii","scientific name",NA,0,35,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2221,"Methanolobus tindarius","scientific name",NA,0,25,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
101192,"Methanomethylovorans hollandica","scientific name",NA,0,35.5,6.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2315,"Methanoplanus limicola","scientific name",NA,0,40,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54120,"Methanoplanus petrolearius","synonym",NA,0,37,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2320,"Methanopyrus kandleri","scientific name",NA,1,98,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2223,"Methanosaeta concilii","scientific name",NA,0,37.5,7.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2224,"Methanosaeta thermophila","scientific name",NA,NA,57.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
39669,"Methanosalsum zhilinae","scientific name",NA,0,45,9.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2214,"Methanosarcina acetivorans","scientific name",NA,0,37.5,6.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2208,"Methanosarcina barkeri","scientific name",NA,1,35,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2209,"Methanosarcina mazei","scientific name",NA,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2317,"Methanosphaera stadtmanae","scientific name",NA,NA,36,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2203,"Methanospirillum hungatei","scientific name",NA,2,33.5,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
145263,"Methanothermobacter marburgensis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
145262,"Methanothermobacter thermautotrophicus","scientific name",NA,1,65,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2186,"Methanothermococcus thermolithotrophicus","scientific name",NA,NA,65,6.15,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2180,"Methanothermus fervidus","scientific name",NA,1,83,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2189,"Methanotorris igneus","scientific name",NA,NA,88,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
105560,"Methylibium petroleiphilum","scientific name",NA,0,30,6.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
405,"Methylobacillus flagellatus","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34058,"Methylobacter marinus","scientific name",NA,0,NA,7.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
408,"Methylobacterium extorquens","scientific name",0,NA,30,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
39956,"Methylobacterium mesophilicum","scientific name",0,NA,30,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
114616,"Methylobacterium nodulans","scientific name",0,NA,30,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
31998,"Methylobacterium radiotolerans","scientific name",0,NA,30,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
414,"Methylococcus capsulatus","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
134,"Methylocystis parvus","scientific name",NA,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
39775,"Methylomicrobium album","scientific name",NA,NA,NA,6.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
95641,"Methylomicrobium buryatense","scientific name",0,0,NA,9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
421,"Methylomonas methanica","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
17,"Methylophilus methylotrophus","scientific name",NA,NA,40,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
105972,"Methylosarcina fibrata","scientific name",0,0,NA,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
426,"Methylosinus trichosporium","scientific name",NA,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33917,"Microbacterium barkeri","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
36807,"Microbacterium laevaniformans","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2033,"Microbacterium testaceum","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1270,"Micrococcus luteus","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
119532,"Microcoleus vaginatus","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
