"tax_id","species_tax_id","species_name","species","reference","metabolism","d1_lo","d1_up","d2_lo","d2_up","doubling_h","accession","source","ref_type"
214473,214473,"Staphylococcus nepalensis","Staphylococcus nepalensis","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"AJ517414",NA,"doi"
45972,45972,"Staphylococcus pasteuri","Staphylococcus pasteuri","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"AB009944",NA,"doi"
70258,70258,"Staphylococcus piscifermentans","Staphylococcus piscifermentans","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"AB009943",NA,"doi"
33028,33028,"Staphylococcus saccharolyticus","Staphylococcus saccharolyticus","doi.org/10.1002/9781118960608.gbm00569","anaerobic",NA,NA,NA,NA,NA,"L37602",NA,"doi"
147452,29385,"Staphylococcus saprophyticus subsp. saprophyticus","Staphylococcus saprophyticus","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"D83371",NA,"doi"
74707,1295,"Staphylococcus schleiferi subsp. schleiferi","Staphylococcus schleiferi","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"S83568",NA,"doi"
147467,1296,"Staphylococcus sciuri subsp. sciuri","Staphylococcus sciuri","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"AJ421446",NA,"doi"
308354,308354,"Staphylococcus simiae sp. nov.","Staphylococcus simiae","doi.org/10.1002/9781118960608.gbm00569","anaerobic",NA,NA,NA,NA,NA,"AY727530",NA,"doi"
1286,1286,"Staphylococcus simulans","Staphylococcus simulans","doi.org/10.1002/9781118960608.gbm00569","facultative",0.8,1.5,NA,NA,NA,"D83373",NA,"doi"
224030,61015,"Staphylococcus succinus subsp. succinus","Staphylococcus succinus","doi.org/10.1002/9781118960608.gbm00569","anaerobic",0.6,1.9,NA,NA,NA,"AF004220",NA,"doi"
71237,71237,"Staphylococcus vitulinus","Staphylococcus vitulinus","doi.org/10.1002/9781118960608.gbm00569","anaerobic",NA,NA,NA,NA,NA,"AB009946",NA,"doi"
1292,1292,"Staphylococcus warneri","Staphylococcus warneri","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"L37603",NA,"doi"
1288,1288,"Staphylococcus xylosus","Staphylococcus xylosus","doi.org/10.1002/9781118960608.gbm00569","facultative",NA,NA,NA,NA,NA,"D83374",NA,"doi"
187304,187304,"Stappia aggregata","Labrenzia aggregata","doi.org/10.1002/9781118960608.gbm00873","aerobic",0.6,1,2,4,NA,"D88520",NA,"doi"
71235,71235,"Stappia stellulata","Stappia stellulata","doi.org/10.1002/9781118960608.gbm00873","aerobic",0.6,1,2,4,NA,"D88525",NA,"doi"
94,94,"Stella humosa","Stella humosa","doi.org/10.1002/9781118960608.gbm00889","aerobic",0.7,3,NA,NA,NA,NA,NA,"doi"
217070,217070,"Stella vacuolata","Stella vacuolata","doi.org/10.1002/9781118960608.gbm00889","aerobic",0.5,NA,NA,NA,NA,NA,NA,"doi"
40324,40324,"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia","doi.org/10.1002/9781118960608.gbm01237","aerobic",0.5,NA,1.5,NA,NA,"M59158",NA,"doi"
41,41,"Stigmatella aurantiaca","Stigmatella aurantiaca","doi.org/10.1002/9781118960608.gbm01049",NA,NA,NA,40,60,NA,"M94281",NA,"doi"
2017,2017,"Streptoalloteichus hindustanus","Streptoalloteichus hindustanus","doi.org/10.1002/9781118960608.gbm00188",NA,0.5,NA,NA,NA,NA,"D85497","soil","doi"
1933,1933,"Streptoalloteichus tenebrarius","Streptoalloteichus tenebrarius","doi.org/10.1002/9781118960608.gbm00188",NA,0.6,0.9,1,1.5,NA,"AB184722","soil","doi"
1311,1311,"Streptococcus agalactiae","Streptococcus agalactiae","doi.org/10.1002/9781118960608.gbm00612","anaerobic",0.6,1.2,NA,NA,NA,"AB002479",NA,"doi"
1328,1328,"Streptococcus anginosus","Streptococcus anginosus","doi.org/10.1002/9781118960608.gbm00612","aerobic",0.5,1,NA,NA,NA,"AF104678",NA,"doi"
113107,113107,"Streptococcus australis","Streptococcus australis","doi.org/10.1002/9781118960608.gbm00612","facultative",NA,NA,NA,NA,NA,"AF184974",NA,"doi"
76860,76860,"Streptococcus constellatus","Streptococcus constellatus","doi.org/10.1002/9781118960608.gbm00612","aerobic",0.5,1,NA,NA,NA,NA,NA,"doi"
1333,1333,"Streptococcus criceti","Streptococcus criceti","doi.org/10.1002/9781118960608.gbm00612","facultative",0.5,NA,NA,NA,NA,"AJ420198",NA,"doi"
1334,1334,"Streptococcus dysgalactiae","Streptococcus dysgalactiae","doi.org/10.1002/9781118960608.gbm00612","aerobic",NA,NA,NA,NA,NA,NA,NA,"doi"
68892,68892,"Streptococcus infantis","Streptococcus infantis","doi.org/10.1002/9781118960608.gbm00612","facultative",NA,0.001,NA,NA,NA,"AB008315",NA,"doi"
1346,1346,"Streptococcus iniae","Streptococcus iniae","doi.org/10.1002/9781118960608.gbm00612",NA,1.5,NA,NA,NA,NA,"AF335572",NA,"doi"
1338,1338,"Streptococcus intermedius","Streptococcus intermedius","doi.org/10.1002/9781118960608.gbm00612","aerobic",0.5,1,NA,NA,NA,"AF104671",NA,"doi"
1339,1339,"Streptococcus macacae","Streptococcus macacae","doi.org/10.1002/9781118960608.gbm00612","anaerobic",NA,NA,NA,NA,NA,"AJ420199",NA,"doi"
229549,229549,"Streptococcus minor","Streptococcus minor","doi.org/10.1002/9781118960608.gbm00612",NA,1,NA,NA,NA,NA,"AY232832",NA,"doi"
1309,1309,"Streptococcus mutans","Streptococcus mutans","doi.org/10.1002/9781118960608.gbm00612","anaerobic",0.5,0.75,NA,NA,NA,"AJ243965",NA,"doi"
45634,45634,"Streptococcus oligofermentans","Streptococcus cristatus","doi.org/10.1002/9781118960608.gbm00612",NA,0.7,NA,NA,NA,NA,"AY099095",NA,"doi"
1318,1318,"Streptococcus parasanguinis","Streptococcus parasanguinis","doi.org/10.1002/9781118960608.gbm00612",NA,0.8,1,NA,NA,NA,"AF003933",NA,"doi"
68891,68891,"Streptococcus peroris","Streptococcus peroris","doi.org/10.1002/9781118960608.gbm00612","facultative",0.6,0.8,NA,NA,NA,"AB008314",NA,"doi"
119224,119224,"Streptococcus phocae","Streptococcus phocae","doi.org/10.1002/9781118960608.gbm00612","aerobic",1,NA,NA,NA,NA,"AF235052",NA,"doi"
1323,1323,"Streptococcus pleomorphus","Faecalicoccus pleomorphus","doi.org/10.1002/9781118960608.gbm00612","anaerobic",NA,NA,NA,NA,NA,"M23730",NA,"doi"
1313,1313,"Streptococcus pneumoniae","Streptococcus pneumoniae","doi.org/10.1002/9781118960608.gbm00612","aerobic",0.5,1.25,NA,NA,NA,"AF003930",NA,"doi"
1340,1340,"Streptococcus porcinus","Streptococcus porcinus","doi.org/10.1002/9781118960608.gbm00612","anaerobic",NA,NA,NA,NA,NA,"AB002523",NA,"doi"
1314,1314,"Streptococcus pyogenes","Streptococcus pyogenes","doi.org/10.1002/9781118960608.gbm00612",NA,0.5,1,NA,NA,NA,"AB002521",NA,"doi"
1341,1341,"Streptococcus ratti","Streptococcus ratti","doi.org/10.1002/9781118960608.gbm00612",NA,0.5,NA,NA,NA,NA,"AJ420201",NA,"doi"
1304,1304,"Streptococcus salivarius","Streptococcus salivarius","doi.org/10.1002/9781118960608.gbm00612",NA,0.8,1,NA,NA,NA,"AY188352",NA,"doi"
176090,176090,"Streptococcus sinensis","Streptococcus sinensis","doi.org/10.1002/9781118960608.gbm00612","facultative",0.82,0.98,NA,NA,NA,"AF432856",NA,"doi"
1310,1310,"Streptococcus sobrinus","Streptococcus sobrinus","doi.org/10.1002/9781118960608.gbm00612",NA,0.5,NA,NA,NA,NA,"AJ243966",NA,"doi"
1307,1307,"Streptococcus suis","Streptococcus suis","doi.org/10.1002/9781118960608.gbm00612",NA,2,NA,NA,NA,NA,"AB002525",NA,"doi"
1308,1308,"Streptococcus thermophilus","Streptococcus thermophilus","doi.org/10.1002/9781118960608.gbm00612","facultative",0.7,1,NA,NA,NA,"AY188354",NA,"doi"
55085,55085,"Streptococcus thoraltensis","Streptococcus thoraltensis","doi.org/10.1002/9781118960608.gbm00612","aerobic",NA,NA,NA,NA,NA,"Y09007",NA,"doi"
149016,149016,"Streptococcus urinalis","Streptococcus urinalis","doi.org/10.1002/9781118960608.gbm00612","facultative",NA,NA,NA,NA,NA,"AJ131965",NA,"doi"
1343,1343,"Streptococcus vestibularis","Streptococcus vestibularis","doi.org/10.1002/9781118960608.gbm00612","anaerobic",1,NA,NA,NA,NA,"AY188353",NA,"doi"
1650571,1650571,"Streptomyces albus subsp. pathocidicus","Streptomyces pathocidini","doi.org/10.1002/9781118960608.gbm00191",NA,1.3,1.4,1.8,NA,NA,"AB184501","not known","doi"
193461,193461,"Streptomyces aureus","Streptomyces aureus","doi.org/10.1002/9781118960608.gbm00191",NA,1.2,NA,NA,NA,NA,"AB249976","not known","doi"
68182,68182,"Streptomyces capillispiralis","Streptomyces capillispiralis","doi.org/10.1002/9781118960608.gbm00191",NA,0.62,NA,1.05,NA,NA,"AB184577","not known","doi"
67344,67344,"Streptomyces emeiensis","Streptomyces prasinopilosus","doi.org/10.1002/9781118960608.gbm00191","aerobic",NA,NA,NA,NA,NA,"DQ462649","the type strain was isolated from a soil sample collected from Emei Mountain, Sichuan Province, China","doi"
249581,249581,"Streptomyces hygroscopicus subsp. ossamyceticus","Streptomyces ossamyceticus","doi.org/10.1002/9781118960608.gbm00191",NA,0.75,NA,1,1.5,NA,"AB184560","isolated from a soil sample collected in South America","doi"
68237,68237,"Streptomyces mediolani","Streptomyces mediolani","doi.org/10.1002/9781118960608.gbm00191",NA,0.478,NA,NA,NA,NA,"AB184674","not known","doi"
291370,291370,"Streptomyces pharetrae","Streptomyces pharetrae","doi.org/10.1002/9781118960608.gbm00191","aerobic",NA,NA,NA,NA,NA,"AY699792","isolated from soil taken from the base of a Giant quiver tree (Aloe pillansii)","doi"
193460,193460,"Streptomyces sanglieri","Streptomyces sanglieri","doi.org/10.1002/9781118960608.gbm00191","aerobic",NA,NA,NA,NA,NA,"AB249945","isolated from soil taken from meadow hay plots","doi"
1469144,1469144,"Streptomyces thermoautotrophicus","Streptomyces thermoautotrophicus","doi.org/10.1002/9781118960608.gbm00191",NA,0.2,0.5,NA,NA,NA,NA,"not known","doi"
66859,1952,"Streptomyces thermoviolaceus subsp. apingens","Streptomyces thermoviolaceus","doi.org/10.1002/9781118960608.gbm00191","aerobic",NA,NA,NA,NA,NA,"Z68095","not known","doi"
89050,89050,"Streptomyces yeochonensis","Streptomyces yeochonensis","doi.org/10.1002/9781118960608.gbm00191","aerobic",NA,NA,NA,NA,NA,"AF101415","the type strain was isolated from acidic soil collected in the Yeochon area of the Republic of Korea","doi"
41675,41675,"Stygiolobus azoricus","Stygiolobus azoricus","doi.org/10.1002/9781118960608.gbm00399",NA,0.5,1.8,NA,NA,4.5,"X90480",NA,"doi"
214851,214851,"Subdoligranulum variabile","Subdoligranulum variabile","doi.org/10.1002/9781118960608.gbm00680","obligate anaerobic",0.6,2.5,NA,NA,NA,"AJ518869",NA,"doi"
120213,120213,"Subtercola boreus","Subtercola boreus","doi.org/10.1002/9781118960608.gbm00115",NA,0.2,0.3,0.6,1,NA,"AM410674","groundwater","doi"
120298,120298,"Subtercola frigoramans","Subtercola frigoramans","doi.org/10.1002/9781118960608.gbm00115",NA,0.3,0.4,0.9,1.5,NA,"AM410673","groundwater","doi"
40841,40841,"Succiniclasticum ruminis","Succiniclasticum ruminis","doi.org/10.1002/9781118960608.gbm00707",NA,0.3,0.5,1.8,NA,NA,"X81137",NA,"doi"
78120,78120,"Succinispira mobilis","Succinispira mobilis","doi.org/10.1002/9781118960608.gbm00708",NA,0.5,NA,NA,NA,NA,"AJ006980",NA,"doi"
74348,74348,"Sulfitobacter brevis","Sulfitobacter brevis","doi.org/10.1002/9781118960608.gbm00874",NA,0.8,1,1.1,1.5,NA,"Y16425","water sample from Ekho Lake, Antarctica","doi"
83219,83219,"Sulfitobacter mediterraneus","Sulfitobacter mediterraneus","doi.org/10.1002/9781118960608.gbm00874",NA,0.5,0.8,1,3,NA,"Y17387",NA,"doi"
60137,60137,"Sulfitobacter pontiacus","Sulfitobacter pontiacus","doi.org/10.1002/9781118960608.gbm00874",NA,0.5,0.8,1,1.5,NA,"Y13155",NA,"doi"
53633,53633,"Sulfobacillus acidophilus","Sulfobacillus acidophilus","doi.org/10.1002/9781118960608.gbm00729","aerobic",0.5,0.8,3,5,NA,"AF050169",NA,"doi"
188789,188789,"Sulfobacillus sibiricus","Sulfobacillus sibiricus","doi.org/10.1002/9781118960608.gbm00729",NA,0.7,1.1,1,3,NA,"AY079150",NA,"doi"
28034,28034,"Sulfobacillus thermosulfidooxidans","Sulfobacillus thermosulfidooxidans","doi.org/10.1002/9781118960608.gbm00729","obligate aerobic",0.6,0.8,1,6,NA,"AB089844",NA,"doi"
338644,338644,"Sulfobacillus thermotolerans","Sulfobacillus thermotolerans","doi.org/10.1002/9781118960608.gbm00729","aerobic",0.8,1.2,1.5,4.5,NA,"DQ124681",NA,"doi"
2285,2285,"Sulfolobus acidocaldarius","Sulfolobus acidocaldarius","doi.org/10.1002/9781118960608.gbm00400","aerobic",0.8,1,NA,NA,NA,"D14053",NA,"doi"
79601,79601,"Sulfolobus hakonensis","Metallosphaera hakonensis","doi.org/10.1002/9781118960608.gbm00400","aerobic",0.9,1.1,NA,NA,NA,"D14052",NA,"doi"
47303,47303,"Sulfolobus metallicus","Sulfolobus metallicus","doi.org/10.1002/9781118960608.gbm00400",NA,1.5,NA,NA,NA,NA,"D85519",NA,"doi"
2286,2286,"Sulfolobus shibatae","Sulfolobus shibatae","doi.org/10.1002/9781118960608.gbm00400","aerobic",0.7,1.5,NA,NA,NA,"D26490",NA,"doi"
2287,2287,"Sulfolobus solfataricus","Sulfolobus solfataricus","doi.org/10.1002/9781118960608.gbm00400",NA,0.8,2,NA,NA,NA,"D26490",NA,"doi"
73007,73007,"Sulfolobus yangmingensis","Sulfolobus yangmingensis","doi.org/10.1002/9781118960608.gbm00400",NA,0.9,1.3,NA,NA,NA,"AB010957",NA,"doi"
53426,53426,"Sulfophobococcus zilligii","Sulfophobococcus zilligii","doi.org/10.1002/9781118960608.gbm00391","obligate anaerobic",3,5,NA,NA,NA,"X98064",NA,"doi"
69656,69656,"Sulfurisphaera ohwakuensis","Sulfurisphaera ohwakuensis","doi.org/10.1002/9781118960608.gbm00401","facultative",1.2,1.5,NA,NA,NA,"D85507",NA,"doi"
57666,57666,"Sulfurospirillum arcachonense","Sulfurospirillum arcachonense","doi.org/10.1002/9781118960608.gbm01072","aerobic",0.3,NA,1,2.5,NA,"Y11561",NA,"doi"
56698,56698,"Sulfurospirillum arsenophilum","Sulfurospirillum arsenophilum","doi.org/10.1002/9781118960608.gbm01072",NA,0.3,NA,1,2,NA,"U85964",NA,"doi"
44674,44674,"Sulfurospirillum barnesii","Sulfurospirillum barnesii","doi.org/10.1002/9781118960608.gbm01072","aerobic",0.3,NA,1,2,NA,"AF038843",NA,"doi"
65553,65553,"Sulfurospirillum deleyianum","Sulfurospirillum deleyianum","doi.org/10.1002/9781118960608.gbm01072","aerobic",0.3,0.5,1,3,NA,"Y13671",NA,"doi"
40545,40545,"Sutterella wadsworthensis","Sutterella wadsworthensis","doi.org/10.1002/9781118960608.gbm00933","anaerobic",NA,NA,NA,NA,NA,NA,NA,"doi"
2734,2734,"Symbiobacterium thermophilum","Symbiobacterium thermophilum","doi.org/10.1002/9781118960608.gbm00731","anaerobic",NA,NA,NA,NA,NA,"AB004913",NA,"doi"
2754,2754,"Synergistes jonesii","Synergistes jonesii","doi.org/10.1002/9781118960608.gbm01250","obligate anaerobic",0.6,0.8,1.2,1.8,NA,"L08066",NA,"doi"
119484,119484,"Syntrophobacter fumaroxidans","Syntrophobacter fumaroxidans","doi.org/10.1002/9781118960608.gbm01068","anaerobic",NA,NA,NA,NA,NA,"X82874",NA,"doi"
119485,119485,"Syntrophobacter pfennigii","Syntrophobacter pfennigii","doi.org/10.1002/9781118960608.gbm01068","anaerobic",NA,NA,NA,NA,NA,"X82875",NA,"doi"
29527,29527,"Syntrophobacter wolinii","Syntrophobacter wolinii","doi.org/10.1002/9781118960608.gbm01068","anaerobic",NA,NA,NA,NA,NA,"X70905",NA,"doi"
51197,51197,"Syntrophobotulus glycolicus","Syntrophobotulus glycolicus","doi.org/10.1002/9781118960608.gbm00665","obligate anaerobic",0.5,NA,2.5,3.5,NA,NA,NA,"doi"
84037,84037,"Syntrophococcus sucromutans","Syntrophococcus sucromutans","doi.org/10.1002/9781118960608.gbm00655","obligate anaerobic",1,1.3,NA,NA,NA,"AF202264",NA,"doi"
231025,231025,"Syntrophomonas curvata","Syntrophomonas curvata","doi.org/10.1002/9781118960608.gbm00682","anaerobic",NA,NA,NA,NA,NA,"AY290767",NA,"doi"
863,863,"Syntrophomonas wolfei","Syntrophomonas wolfei","doi.org/10.1002/9781118960608.gbm00682","anaerobic",NA,NA,NA,NA,NA,"M26492",NA,"doi"
2082,2082,"Syntrophospora bryantii","Syntrophomonas bryantii","doi.org/10.1002/9781118960608.gbm00683","obligate anaerobic",0.4,NA,4.5,6,NA,"M26491",NA,"doi"
86170,86170,"Syntrophothermus lipocalidus","Syntrophothermus lipocalidus","doi.org/10.1002/9781118960608.gbm00684","obligate anaerobic",0.4,0.5,2,4,NA,"AB021305",NA,"doi"
28112,28112,"Tannerella forsythia","Tannerella forsythia","doi.org/10.1002/9781118960608.gbm00248","anaerobic",NA,NA,NA,NA,NA,"L16495",NA,"doi"
362781,362781,"Tenacibaculum aestuarii","Tenacibaculum aestuarii","doi.org/10.1002/9781118960608.gbm00345","anaerobic",0.3,NA,2,3.5,NA,"DQ314760","the type strain was isolated from tidal flat sediment at Saemankum, Pyunsan, Korea","doi"
104269,104269,"Tenacibaculum amylolyticum","Tenacibaculum amylolyticum","doi.org/10.1002/9781118960608.gbm00345",NA,0.4,NA,2,5,NA,"AB032505","the type strain was isolated from the green alga Avrainvillea riukiuensisi, which was collected in Palau","doi"
321269,321269,"Tenacibaculum litoreum","Tenacibaculum litoreum","doi.org/10.1002/9781118960608.gbm00345",NA,0.3,0.5,2,35,NA,"AY962294","the type strain was isolated from tidal flat sediment in Ganghwa, Korea","doi"
285258,285258,"Tenacibaculum lutimaris","Tenacibaculum lutimaris","doi.org/10.1002/9781118960608.gbm00345","anaerobic",0.5,NA,2,10,NA,"AY661691","the type strain was isolated from a tidal flat on Daepo Beach in the Yellow Sea, 3Korea","doi"
107401,107401,"Tenacibaculum maritimum","Tenacibaculum maritimum","doi.org/10.1002/9781118960608.gbm00345",NA,0.5,NA,2,30,NA,"AB078057","isolated from diseased red sea bream (Pagrus major), black sea bream (Acanthopagrus schlegeli), rock bream (Oplegnathus fasciatus), sole (Solea spp","doi"
104268,104268,"Tenacibaculum mesophilum","Tenacibaculum mesophilum","doi.org/10.1002/9781118960608.gbm00345",NA,0.5,NA,1.5,10,NA,"AB032501","the type strain was isolated from the sponge Halichondria okadai, which was collected in Numazu, Japan","doi"
104270,104270,"Tenacibaculum ovolyticum","Tenacibaculum ovolyticum","doi.org/10.1002/9781118960608.gbm00345",NA,0.4,NA,2,20,NA,"AB032506","the type strain was isolated from the adherent epiflora of halibut eggs in Western Norway","doi"
186571,186571,"Tenacibaculum skagerrakense","Tenacibaculum skagerrakense","doi.org/10.1002/9781118960608.gbm00345",NA,0.5,NA,2,15,NA,"AF469612","the type strain was isolated from the <0","doi"
227138,227138,"Tepidibacter formicigenes","Tepidibacter formicigenes","doi.org/10.1002/9781118960608.gbm00669","anaerobic",0.8,NA,NA,NA,NA,"AY245527",NA,"doi"
214905,214905,"Tepidibacter thalassicus","Tepidibacter thalassicus","doi.org/10.1002/9781118960608.gbm00669","anaerobic",0.7,0.9,NA,NA,NA,"AY158079",NA,"doi"
285106,285106,"Tepidimicrobium ferriphilum","Tepidimicrobium ferriphilum","doi.org/10.1002/9781118960608.gbm01399",NA,0.5,0.6,NA,NA,NA,"AY656718",NA,"doi"
1123352,1123352,"Tepidimicrobium xylanilyticum","Tepidimicrobium xylanilyticum","doi.org/10.1002/9781118960608.gbm01399",NA,0.4,0.5,NA,NA,NA,"EF522948",NA,"doi"
114249,114249,"Tepidimonas ignava","Tepidimonas ignava","doi.org/10.1002/9781118960608.gbm00959","aerobic",NA,NA,NA,NA,NA,"AF177943",NA,"doi"
422442,422442,"Terrabacter aerolatus","Terrabacter aerolatus","doi.org/10.1002/9781118960608.gbm00087","obligate aerobic",NA,NA,NA,NA,NA,"EF212039","from an air sample in Jeju, Korea","doi"
318434,318434,"Terrabacter terrae","Terrabacter terrae","doi.org/10.1002/9781118960608.gbm00087","aerobic",2,NA,6,NA,NA,"AY944176","soil mixed with Iberian pig hair","doi"
60443,60443,"Terrabacter tumescens","Terrabacter tumescens","doi.org/10.1002/9781118960608.gbm00087","aerobic",0.6,1.2,2,6,NA,"X83812","soil","doi"
53356,53356,"Terracoccus luteus","Terracoccus luteus","doi.org/10.1002/9781118960608.gbm00088",NA,0.7,1.3,NA,NA,NA,"Y11928","soil at the water-soil interface of a duck pond on the island of Hiddensee, Germany","doi"
249,249,"Terrimonas ferruginea","Terrimonas ferruginea","doi.org/10.1002/9781118960608.gbm00355",NA,0.3,0.5,1,3,NA,"M62798",NA,"doi"
296052,296052,"Terrimonas lutea","Terrimonas lutea","doi.org/10.1002/9781118960608.gbm00355",NA,0.3,0.5,1,3,NA,"AB192292",NA,"doi"
51669,51669,"Tetragenococcus halophilus","Tetragenococcus halophilus","doi.org/10.1002/9781118960608.gbm00602","aerobic",0.6,1,NA,NA,NA,"D88668",NA,"doi"
290335,290335,"Tetragenococcus koreensis","Tetragenococcus koreensis","doi.org/10.1002/9781118960608.gbm00602","aerobic",1,NA,NA,NA,NA,"AY690334",NA,"doi"
64642,64642,"Tetragenococcus muriaticus","Tetragenococcus muriaticus","doi.org/10.1002/9781118960608.gbm00602",NA,0.5,0.8,NA,NA,NA,"AJ301843",NA,"doi"
101689,101689,"Tetrasphaera elongata","Tetrasphaera elongata","doi.org/10.1002/9781118960608.gbm00089","aerobic",NA,NA,NA,NA,NA,NA,NA,"doi"
330834,330834,"Tetrasphaera jenkinsii","Tetrasphaera jenkinsii","doi.org/10.1002/9781118960608.gbm00089","aerobic",NA,NA,NA,NA,NA,"DQ007321",NA,"doi"
279813,279813,"Thalassobacillus devorans","Thalassobacillus devorans","doi.org/10.1002/9781118960608.gbm00544","obligate aerobic",1,1.2,2,4,NA,"AJ717299",NA,"doi"
59405,59405,"Thauera aromatica","Thauera aromatica","doi.org/10.1002/9781118960608.gbm01004","anaerobic",NA,NA,NA,NA,NA,"X77118",NA,"doi"
76112,76112,"Thauera linaloolentis","Thauera linaloolentis","doi.org/10.1002/9781118960608.gbm01004","anaerobic",NA,NA,NA,NA,NA,"AJ005816",NA,"doi"
82788,82788,"Thauera mechernichensis","Thauera mechernichensis","doi.org/10.1002/9781118960608.gbm01004","anaerobic",NA,NA,NA,NA,NA,"Y17590",NA,"doi"
33058,33058,"Thauera selenatis","Thauera selenatis","doi.org/10.1002/9781118960608.gbm01004","anaerobic",NA,NA,NA,NA,NA,"X68491",NA,"doi"
76113,76113,"Thauera terpenica","Thauera terpenica","doi.org/10.1002/9781118960608.gbm01004","anaerobic",NA,NA,NA,NA,NA,"AJ005817",NA,"doi"
85874,85874,"Thermacetogenium phaeum Hattori, Kamagata, Hanada","Thermacetogenium phaeum","doi.org/10.1002/9781118960608.gbm00749",NA,0.4,0.7,2,12.6,NA,"AB020336",NA,"doi"
73919,73919,"Thermaerobacter marianensis","Thermaerobacter marianensis","doi.org/10.1002/9781118960608.gbm00730","obligate aerobic",0.3,0.6,2,7,NA,"AB011495",NA,"doi"
159723,159723,"Thermaerobacter nagasakiensis","Thermaerobacter nagasakiensis","doi.org/10.1002/9781118960608.gbm00730","obligate aerobic",0.3,0.5,1.5,4,NA,"AB011495",NA,"doi"
175696,175696,"Thermaerobacter subterraneus","Thermaerobacter subterraneus","doi.org/10.1002/9781118960608.gbm00730","obligate aerobic",0.3,NA,2,10,NA,"AF343566",NA,"doi"
81462,81462,"Thermanaerovibrio acidaminovorans","Thermanaerovibrio acidaminovorans","doi.org/10.1002/9781118960608.gbm01252",NA,0.5,0.6,2.5,3,NA,"AF071414",NA,"doi"
108007,108007,"Thermanaerovibrio velox","Thermanaerovibrio velox","doi.org/10.1002/9781118960608.gbm01252",NA,0.5,0.7,2.5,5,NA,"AF161069",NA,"doi"
94009,94009,"Thermicanus aegyptius","Thermicanus aegyptius","doi.org/10.1002/9781118960608.gbm00577","microaerophilic",0.5,NA,2.5,NA,1.5,"AJ242495",NA,"doi"
278994,278994,"Thermincola carboxydiphila","Thermincola carboxydiphila","doi.org/10.1002/9781118960608.gbm00666",NA,0.5,NA,0.6,3,NA,"AY603000",NA,"doi"
281456,281456,"Thermincola ferriacetica","Thermincola ferriacetica","doi.org/10.1002/9781118960608.gbm00666",NA,0.4,0.5,1,3,NA,"AY631277",NA,"doi"
929,929,"Thermithiobacillus tepidarius","Thermithiobacillus tepidarius","doi.org/10.1002/9781118960608.gbm01080","aerobic",0.5,NA,1,2,NA,NA,NA,"doi"
2704,2704,"Thermoanaerobacter acetoethylicus","Thermoanaerobacter acetoethylicus","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.6,NA,1.5,2.5,NA,"L09163",NA,"doi"
35699,29323,"Thermoanaerobacter brockii subsp. lactiethylicus","Thermoanaerobacter brockii","doi.org/10.1002/9781118960608.gbm00751","anaerobic",NA,NA,NA,NA,2,"U14330",NA,"doi"
1757,1757,"Thermoanaerobacter ethanolicus","Thermoanaerobacter ethanolicus","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.3,0.8,4,8,NA,"L09162",NA,"doi"
108150,108150,"Thermoanaerobacter italicus","Thermoanaerobacter italicus","doi.org/10.1002/9781118960608.gbm00751",NA,0.4,0.75,2,6,2.1,"AJ250846",NA,"doi"
187311,187311,"Thermoanaerobacter keratinophilus","Thermoanaerobacter keratinophilus","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.2,0.3,1,3,1.11666666666667,"AY278483",NA,"doi"
2325,2325,"Thermoanaerobacter kivui","Thermoanaerobacter kivui","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.7,0.8,5.5,7.5,1.75,"L09160",NA,"doi"
57481,583357,"Thermoanaerobacter mathranii subsp. mathranii","Thermoanaerobacter mathranii","doi.org/10.1002/9781118960608.gbm00751",NA,0.7,NA,1.8,3.9,1.23333333333333,"Y11279",NA,"doi"
106578,106578,"Thermoanaerobacter siderophilus","Thermoanaerobacter siderophilus","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.4,0.6,3.5,9,NA,"AF120479",NA,"doi"
120958,120958,"Thermoanaerobacter sulfurigignens","Thermoanaerobacter sulfurigignens","doi.org/10.1002/9781118960608.gbm00751","anaerobic",0.4,0.85,NA,NA,NA,"AF234164",NA,"doi"
74714,74714,"Thermoanaerobacter sulfurophilus","Thermoanaerobacter sulfurophilus","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",0.5,NA,3,7,NA,"Y16940",NA,"doi"
29350,29350,"Thermoanaerobacter thermocopriae","Thermoanaerobacter thermocopriae","doi.org/10.1002/9781118960608.gbm00751","obligate anaerobic",NA,NA,NA,NA,NA,"L09167",NA,"doi"
