"tax_id","org_name","growth_tmp","metabolism","trophy","doubling_h","reference","ref_type"
105851,"Acidilobus aceticus",84.9,"AN","H",2.5,"Prokofeva MI, Miroshnichenko ML, Kostrikina NA, Chernyh NA, Kuznetsov BB, Tourova TP, et al. Acidilobus aceticus gen. nov., sp. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. Int J Syst Evol Microbiol. 2000;50(6):2001-2008.","full_text"
207809,"Sulfolobus tengchongensis",85.2,"A","H",7.4,"Xiang X, Dong X, Huang L. Sulfolobus tengchongensis sp. nov., a novel thermoacidophilic archaeon isolated from a hot spring in Tengchong, China. Extremophiles. 2003;7(6):493-498.","full_text"
549691,"Magnetospira thiophila",25,"microA","M",96,"Williams TJ, Lefe√ƒvre CT, Zhao W, Beveridge TJ, Bazylinski DA. Magnetospira thiophila gen. nov., sp. nov., a marine magnetotactic bacterium that represents a novel lineage within the Rhodospirillaceae (Alphaproteobacteria). Int J Syst Evol Microbiol. 2012;62(Pt 10):2443-2450.","full_text"
52001,"Stetteria hydrogenophila",95.2,"AN","M",3.75,"Jochimsen B, Peinemann-Simon S, Vo√‡lker H, Stu√‡ben D, Botz R, Stoffers P, et al. Stetteria hydrogenophila, gen. nov. and sp. nov., a novel mixotrophic sulfur-dependent crenarchaeote isolated from Milos, Greece. Extremophiles. 1997;1(2):67-73.","full_text"
2180,"Methanothermus fervidus",65.2,"AN","A",3.34,"Stetter KO, Thomm M, Winter J, Wildgruber G, Huber H, Zillig W, et al. Methanothermus fervidus, sp. nov., a novel extremely thermophilic methanogen isolated from an Icelandic hot spring. Zbl Bakt Hyg, I Abt Orig C. 1981;2(2):166-178.","full_text"
47303,"Sulfolobus metallicus",70,"A","A",7.92,"Huber G, Stetter KO. Sulfolobus metallicus, sp. nov., a novel strictly chemolithoautotrophic thermophilic archaeal species of metalmobilizers. Syst Appl Microbiol. 1991;14(4):372-378.","full_text"
471,"Acinetobacter calcoaceticus",32.9,"A","H",0.59,"Du Preez JC, Toerien DF, Lategan PM. Growth parameters of Acinetobacter calcoaceticus on acetate and ethanol. Eur J Appl Microbiol. 1981;13(1):45-53.","full_text"
42838,"Ammonifex degensii",69.9,"AN","M",1.9,"Huber R, Rossnagel P, Woese CR, Rachel R, Langworthy TA, Stetter KO. Formation of ammonium from nitrate during chemolithoautotrophic growth of the extremely thermophilic bacterium Ammonifex degensii gen. nov. sp. nov. Syst Appl Microbiol. 1996;19(1):40-49.","full_text"
83565,"Methanobacterium espanolae",35.3,"AN","A",27.21,"Patel GB, Sprott GD, Fein JE. Isolation and characterization of Methanobacterium espanolae sp. nov., a mesophilic, moderately acidiphilic methanogen. Int J Syst Bacteriol. 1990;40(1):12-18.","full_text"
38024,"Methanohalophilus oregonense",35.4,"AN","A",9.58,"Liu Y, Boone DR, Choy C. Methanohalophilus oregonense sp. nov., a methylotrophic methanogen from an alkaline, saline aquifer. Int J Syst Bacteriol. 1990;40(2):111-116.","full_text"
56956,"Thermus brockianus",65.4,"A","H",1.07,"Chung AP, Rainey FA, Valente M, Nobre MF, da Costa MS. Thermus igniterrae sp. nov. and Thermus antranikianii sp. nov., two new species from Iceland. Int J Syst Evol Microbiol. 2000;50(1):209-217.","full_text"
88189,"Thermus igniterrae",70.3,"A","H",1.14,"Chung AP, Rainey FA, Valente M, Nobre MF, da Costa MS. Thermus igniterrae sp. nov. and Thermus antranikianii sp. nov., two new species from Iceland. Int J Syst Evol Microbiol. 2000;50(1):209-217.","full_text"
37636,"Thermus scotoductus",70.3,"A","H",1.27,"Chung AP, Rainey FA, Valente M, Nobre MF, da Costa MS. Thermus igniterrae sp. nov. and Thermus antranikianii sp. nov., two new species from Iceland. Int J Syst Evol Microbiol. 2000;50(1):209-217.","full_text"
1482,"Bacillus halodenitrificans",37.8,"FA","H",1.25,"Denariaz G, Payne WJ, Le Gall J. A halophilic denitrifier, Bacillus halodenitrificans sp. nov. Int J Syst Bacteriol. 1989;39(2):145-151.","full_text"
84592,"Methanosarcina semesiae",31,"AN","A",4.03,"Lyimo TJ, Pol A, Op den Camp HJ, Harhangi HR, Vogels GD. Methanosarcina semesiae sp. nov., a dimethylsulfide-utilizing methanogen from mangrove sediment. Int J Syst Evol Microbiol. 2000;50(1):171-178.","full_text"
1223,"Prochlorothrix hollandica",24.6,"A","A",24.02,"Burger-Wiersma T, Stal LJ, Mur LR. Prochlorthrix hollandica gen. nov. sp. nov., a filamentous oxygenic photoautotrophic procaryote containing chlorophylls a and b: Assignment to Prochlorotrichaceae fam. nov. and order Prochlorales Florenzano, Balloni, and Materassi 1986, with emendation of the ordinal description. Int J Syst Bacteriol. 1989;39(3):250-257.","full_text"
39664,"Methanohalophilus portucalensis",42.1,"AN","A",3.16,"Boone DR, Mathrani IM, Liu Y, Menaia JAGF, Mah RA, Boone JE. Isolation and characterization of Methanohalophilus portucalensis sp. nov. and DNA reassociation study of the genus Methanohalophilus. Int J Syst Bacteriol. 1993;43(3):430-437.","full_text"
286152,"Methanomethylovorans thermophila",50,"AN","H",13.86,"Jiang B, Parshina SN, Van Doesburg W, Lomans BP, Stams AJM. Methanomethylovorans thermophila sp. nov., a thermophilic, methylotrophic methanogen from an anaerobic reactor fed with methanol. Int J Syst Evol Microbiol. 2005;55(6):2465-2470.","full_text"
38072,"Bacillus infernus",60.2,"AN","H",0.59,"Boone DR, Liu Y, Zhao ZJ, Balkwill DL, Drake GR, Stevens TO, et al. Bacillus infernus sp. nov., an Fe (III)-and Mn (IV)-reducing anaerobe from the deep terrestrial subsurface. Int J Syst Bacteriol. 1995;45(3):441-448.","full_text"
52023,"Thermus chliarophilus",50.5,"FA","H",1.48,"Tenreiro S, Nobre MF, Da Costa MS. Thermus silvanus sp. nov. and Thermus chliarophilus sp. nov., two new species related to Thermus ruber but with lower growth temperatures. Int J Syst Bacteriol. 1995;45(4):633-639.","full_text"
277,"Thermus ruber",60.2,"FA","H",1.67,"Tenreiro S, Nobre MF, Da Costa MS. Thermus silvanus sp. nov. and Thermus chliarophilus sp. nov., two new species related to Thermus ruber but with lower growth temperatures. Int J Syst Bacteriol. 1995;45(4):633-639.","full_text"
52022,"Thermus silvanus",55.5,"FA","H",1.97,"Tenreiro S, Nobre MF, Da Costa MS. Thermus silvanus sp. nov. and Thermus chliarophilus sp. nov., two new species related to Thermus ruber but with lower growth temperatures. Int J Syst Bacteriol. 1995;45(4):633-639.","full_text"
269261,"Nitratifractor salsuginis",36.8,"microA","A",1.84,"Nakagawa S, Takai K, Inagaki F, Horikoshi K, Sako Y. Nitratiruptor tergarcus gen. nov., sp. nov. and Nitratifractor salsuginis gen. nov., sp. nov., nitrate-reducing chemolithoautotrophs of the åµ-Proteobacteria isolated from a deep-sea hydrothermal system in the Mid-Okinawa Trough. Int J Syst Evol Microbiol. 2005;55(2):925-933.","full_text"
269259,"Nitratiruptor tergarcus",55.1,"microA","A",1.44,"Nakagawa S, Takai K, Inagaki F, Horikoshi K, Sako Y. Nitratiruptor tergarcus gen. nov., sp. nov. and Nitratifractor salsuginis gen. nov., sp. nov., nitrate-reducing chemolithoautotrophs of the åµ-Proteobacteria isolated from a deep-sea hydrothermal system in the Mid-Okinawa Trough. Int J Syst Evol Microbiol. 2005;55(2):925-933.","full_text"
338644,"Sulfobacillus thermotolerans",40.1,"FA","M",2.1,"Bogdanova TI, Tsaplina IA, KondratÇƒÙeva TF, Duda VI, Suzina NE, Melamud VS, et al. Sulfobacillus thermotolerans sp. nov., a thermotolerant, chemolithotrophic bacterium. Int J Syst Evol Microbiol. 2006;56(5):1039-1042.","full_text"
570267,"Methanocella paludicola",36,"AN","H",100.8,"Sakai S, Imachi H, Hanada S, Ohashi A, Harada H, Kamagata Y. Methanocella paludicola gen. nov., sp. nov., a methane-producing archaeon, the first isolate of the lineage ÇƒÚRice Cluster IÇƒÙ, and proposal of the new archaeal order Methanocellales ord. nov. Int J Syst Evol Microbiol. 2008;58(4):929-936.","full_text"
91560,"Methanomicrococcus blatticola",39.1,"AN","H",3.06,"Sprenger WW, van Belzen MC, Rosenberg J, Hackstein JH, Keltjens JT. Methanomicrococcus blatticola gen. nov., sp. nov., a methanol-and methylamine-reducing methanogen from the hindgut of the cockroach Periplaneta americana. Int J Syst Evol Microbiol. 2000;50(6):1989-1999.","full_text"
264691,"Anabaena variabilis",34.8,"A","A",13.91,"Kratz WA, Myers J. Nutrition and growth of several blue-green algae. Am J Bot. 1955;p. 282-287.","full_text"
1179,"Nostoc muscorum",32.5,"A","A",19.63,"Kratz WA, Myers J. Nutrition and growth of several blue-green algae. Am J Bot. 1955;p. 282-287.","full_text"
2226,"Methanococcoides methylutens",34.8,"AN","H",6.64,"Sowers KR, Ferry JG. Isolation and characterization of a methylotrophic marine methanogen, Methanococcoides methylutens gen. nov., sp. nov. Appl Environ Microbiol. 1983;45(2):684-690.","full_text"
54256,"Pyrodictium abyssi",96.7,"AN","H",0.94,"Pley U, Schipka J, Gambacorta A, Jannasch HW, Fricke H, Rachel R, et al. Pyrodictium abyssi sp. nov. represents a novel heterotrophic marine archaeal hyperthermophile growing at 110 C. Syst Appl Microbiol. 1991;14(3):245-253.","full_text"
84032,"Clostridium thermosuccinogenes",71.6,"AN","H",0.87,"Drent WJ, Lahpor GA, Wiegant WM, Gottschal JC. Fermentation of inulin by Clostridium thermosuccinogenes sp. nov., a thermophilic anaerobic bacterium isolated from various habitats. Appl Environ Microbiol. 1991;57(2):455-462.","full_text"
42419,"Haloanaerobacter chitinovorans",45.1,"AN","H",2.73,"Liaw HJ, Mah RA. Isolation and characterization of Haloanaerobacter chitinovorans gen. nov., sp. nov., a halophilic, anaerobic, chitinolytic bacterium from a solar saltern. Appl Environ Microbiol. 1992;58(1):260-266.","full_text"
169300,"Geothermobacterium ferrireducens",90,"AN","A",13.17,"Kashefi K, Holmes DE, Reysenbach AL, Lovley DR. Use of Fe (III) as an electron acceptor to recover previously uncultured hyperthermophiles: isolation and characterization of Geothermobacterium ferrireducens gen. nov., sp. nov. Appl Environ Microbiol. 2002;68(4):1735-1742.","full_text"
425942,"Magnetospirillum bellicus",39.9,"FA","H",1.77,"Thrash JC, Ahmadi S, Torok T, Coates JD. Magnetospirillum bellicus sp. nov., a novel dissimilatory perchlorate-reducing alphaproteobacterium isolated from a bioelectrical reactor. Appl Environ Microbiol. 2010;76(14):4730-4737.","full_text"
502115,"Methanolobus chelungpuianus",37.2,"AN","A",9.67,"Wu SY, Lai MC. Methanogenic archaea isolated from TaiwanÇƒÙs Chelungpu Fault. Appl Environ Microbiol. 2011;77(3):830-838.","full_text"
2171,"Methanobacterium palustre",37.1,"AN","A",7.81,"Wu SY, Lai MC. Methanogenic archaea isolated from TaiwanÇƒÙs Chelungpu Fault. Appl Environ Microbiol. 2011;77(3):830-838.","full_text"
907462,"Profundimonas piezophila",8,"FA","H",45.7,"Cao Y, Chastain RA, Eloe EA, Nogi Y, Kato C, Bartlett DH. Novel psychropiezophilic Oceanospirillales species Profundimonas piezophila gen. nov., sp. nov., isolated from the deep-sea environment of the Puerto Rico Trench. Appl Environ Microbiol. 2014;80(1):54-60.","full_text"
52766,"Caldicellulosiruptor lactoaceticus",68.2,"AN","H",2.28,"Mladenovska Z, Mathrani IM, Ahring BK. Isolation and characterization of Caldicellulosiruptor lactoaceticus sp. nov., an extremely thermophilic, cellulolytic, anaerobic bacterium. Arch Microbiol. 1995;163(3):223-230.","full_text"
2296,"Desulfobacterium autotrophicum",28,"AN","A",1.96,"Rabus R, Bru√‡chert V, Amann J, Ko√‡nneke M. Physiological response to temperature changes of the marine, sulfate-reducing bacterium Desulfobacterium autotrophicum. FEMS Microbiol Ecol. 2002;42(3):409-417.","full_text"
337005,"Microcella putealis",35.3,"A","H",1.94,"Tiago I, Pires C, Mendes V, Morais PV, Da Costa M, Veri√≈ssimo A. Microcella putealis gen. nov., sp. nov., a Gram-positive alkaliphilic bacterium isolated from a nonsaline alkaline groundwater. Syst Appl Microbiol. 2005;28(6):479-487.","full_text"
279824,"Chimaereicella alkaliphila",29.7,"A","H",4.9,"Tiago I, Mendes V, Pires C, Morais PV, Veri√≈ssimo A. Chimaereicella alkaliphila gen. nov., sp. nov., a Gram-negative alkaliphilic bacterium isolated from a nonsaline alkaline groundwater. Syst Appl Microbiol. 2006;29(2):100-108.","full_text"
1277351,"Methanospirillum stamsii",29.9,"AN","A",1.94,"Parshina SN, Ermakova AV, Bomberg M, Detkova EN. Methanospirillum stamsii sp. nov., a psychrotolerant, hydrogenotrophic, methanogenic archaeon isolated from an anaerobic expanded granular sludge bed bioreactor operated at low temperature. Int J Syst Evol Microbiol. 2014;64(Pt 1):180-186.","full_text"
271157,"Flavobacterium segetis",12.9,"A","H",433.01,"Yi H, Chun J. Flavobacterium weaverense sp. nov. and Flavobacterium segetis sp. nov., novel psychrophiles isolated from the Antarctic. Int J Syst Evol Microbiol. 2006;56(6):1239-1244.","full_text"
271156,"Flavobacterium weaverense",15.6,"A","H",178.27,"Yi H, Chun J. Flavobacterium weaverense sp. nov. and Flavobacterium segetis sp. nov., novel psychrophiles isolated from the Antarctic. Int J Syst Evol Microbiol. 2006;56(6):1239-1244.","full_text"
211668,"Colwellia piezophila",10,"FA","H",4.83,"Nogi Y, Hosoya S, Kato C, Horikoshi K. Colwellia piezophila sp. nov., a novel piezophilic species from deep-sea sediments of the Japan Trench. Int J Syst Evol Microbiol. 2004;54(5):1627-1631.","full_text"
924,"Thiobacillus sp.",18.4,"A","A",8.31,"Sattley WM, Madigan MT. Isolation, characterization, and ecology of cold-active, chemolithotrophic, sulfur-oxidizing bacteria from perennially ice-covered Lake Fryxell, Antarctica. Appl Environ Microbiol. 2006;72(8):5562-5568.","full_text"
931,"Thiobacillus thioparus",30.2,"FA","A",13.94,"Sattley WM, Madigan MT. Isolation, characterization, and ecology of cold-active, chemolithotrophic, sulfur-oxidizing bacteria from perennially ice-covered Lake Fryxell, Antarctica. Appl Environ Microbiol. 2006;72(8):5562-5568.","full_text"
43131,"Clostridium hastiforme",15,"AN","H",14.5,"Bhadsavle CH, Shehata TE, Collins EB. Isolation and identification of psychrophilic species of Clostridium from milk. Appl Microbiol. 1972;24(5):699-702.","full_text"
1884585,"Psychromonas sp.",5.5,"FA","H",3,"Canion A, Prakash O, Green SJ, Jahnke L, Kuypers MMM, Kostka JE. Isolation and physiological characterization of psychrophilic denitrifying bacteria from permanently cold Arctic fjord sediments (Svalbard, Norway). Environ Microbiol. 2013;15(5):1606-1618.","full_text"
50422,"Shewanella sp.",15.5,"FA","H",1.28,"Canion A, Prakash O, Green SJ, Jahnke L, Kuypers MMM, Kostka JE. Isolation and physiological characterization of psychrophilic denitrifying bacteria from permanently cold Arctic fjord sediments (Svalbard, Norway). Environ Microbiol. 2013;15(5):1606-1618.","full_text"
1926289,"Herminiimonas sp.",9.2,"A","H",3.46,"Canion A, Prakash O, Green SJ, Jahnke L, Kuypers MMM, Kostka JE. Isolation and physiological characterization of psychrophilic denitrifying bacteria from permanently cold Arctic fjord sediments (Svalbard, Norway). Environ Microbiol. 2013;15(5):1606-1618.","full_text"
1872629,"Arcobacter sp.",10.4,"A","H",4.46,"Canion A, Prakash O, Green SJ, Jahnke L, Kuypers MMM, Kostka JE. Isolation and physiological characterization of psychrophilic denitrifying bacteria from permanently cold Arctic fjord sediments (Svalbard, Norway). Environ Microbiol. 2013;15(5):1606-1618.","full_text"
209878,"Psychrobacter muriicola",17.9,"A","H",5.45,"Shcherbakova VA, ChuvilÇƒÙskaya NA, Rivkina EM, Pecheritsyna SA, Suetin SV, Laurinavichius KS, et al. Novel halotolerant bacterium from cryopeg in permafrost: Description of Psychrobacter muriicola sp. nov. Microbiology. 2009;78(1):84-91.","full_text"
132925,"Clostridium bowmanii",11.6,"AN","H",2.67,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029.","full_text"
238834,"Clostridium estertheticum",6.8,"AN","H",3.19,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029.","full_text"
205327,"Clostridium frigoris",5.4,"AN","H",2.95,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029.","full_text"
205328,"Clostridium lacusfryxellense",10.5,"AN","H",2.68,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029.","full_text"
132926,"Clostridium psychrophilum",4.5,"AN","H",4.82,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029.","full_text"
1664,"Arthrobacter glacialis",14.6,"A","H",11.11,"Gounot AM. Effects of temperature on the growth of psychrophilic bacteria from glaciers. Can J Microbiol. 1976;22(6):839-846.","full_text"
1667,"Arthrobacter sp.",28.4,"A","H",1.83,"Gounot AM. Effects of temperature on the growth of psychrophilic bacteria from glaciers. Can J Microbiol. 1976;22(6):839-846.","full_text"
1397,"Bacillus circulans",24.8,"FA","H",1.29,"Shehata TE, Duran A, Collins EB. Influence of temperature on the growth of psychrophilic strains of Bacillus. J Dairy Sci. 1971;54(11):1579-1582.","full_text"
1465,"Bacillus laterosporus",36.5,"FA","H",1.93,"Shehata TE, Duran A, Collins EB. Influence of temperature on the growth of psychrophilic strains of Bacillus. J Dairy Sci. 1971;54(11):1579-1582.","full_text"
53424,"Thermodesulfobacterium hveragerdense",70,"AN","A",5.39,"Sonne-Hansen J, Ahring BK. Thermodesulfobacterium hveragerdense sp. nov., and Thermodesulfovibrio islandicus sp. nov., two thermophilic sulfate reducing bacteria isolated from a Icelandic hot spring. Syst Appl Microbiol. 1999;22(4):559-564.","full_text"
53423,"Thermodesulfovibrio islandicus",65.4,"AN","A",17.13,"Sonne-Hansen J, Ahring BK. Thermodesulfobacterium hveragerdense sp. nov., and Thermodesulfovibrio islandicus sp. nov., two thermophilic sulfate reducing bacteria isolated from a Icelandic hot spring. Syst Appl Microbiol. 1999;22(4):559-564.","full_text"
218206,"Desulfovibrio capillatus",39.4,"AN","H",3.21,"Miranda-Tello E, Fardeau ML, Ferna√≈ndez L, Rami√≈rez F, Cayol JL, Thomas P, et al. Desulfovibrio capillatus sp. nov., a novel sulfatereducing bacterium isolated from an oil field separator located in the Gulf of Mexico. Anaerobe. 2003;9(2):97-103.","full_text"
325778,"Methanococcoides alaskense",25,"AN","H",3.86,"Singh N, Kendall MM, Liu Y, Boone DR. Isolation and characterization of methylotrophic methanogens from anoxic marine sediments in Skan Bay, Alaska: description of Methanococcoides alaskense sp. nov., and emended description of Methanosarcina baltica. Int J Syst Evol Microbiol. 2005;55(6):2531-2538.","full_text"
109046,"Methanosarcina baltica",20,"AN","H",23.06,"Singh N, Kendall MM, Liu Y, Boone DR. Isolation and characterization of methylotrophic methanogens from anoxic marine sediments in Skan Bay, Alaska: description of Methanococcoides alaskense sp. nov., and emended description of Methanosarcina baltica. Int J Syst Evol Microbiol. 2005;55(6):2531-2538.","full_text"
29349,"Clostridium thermoalcaliphilum",49.5,"AN","H",0.32,"Li Y, Engle M, Weiss N, Mandelco L, Wiegel J. Clostridium thermoalcaliphilum sp. nov., an anaerobic and thermotolerant facultative alkaliphile. Int J Syst Bacteriol. 1994;44(1):111-118.","full_text"
97477,"Anaerobaculum mobile",54.9,"AN","H",3.39,"Menes RJ, Muxi√≈ L. Anaerobaculum mobile sp. nov., a novel anaerobic, moderately thermophilic, peptide-fermenting bacterium that uses crotonate as an electron acceptor, and emended description of the genus Anaerobaculum. Int J Syst Evol Microbiol. 2002;52(1):157-164.","full_text"
29346,"Clostridium paradoxum",55.5,"AN","H",0.67,"Li Y, Mandelco L, Wiegel J. Isolation and characterization of a moderately thermophilic anaerobic alkaliphile, Clostridium paradoxum sp. nov. Int J Syst Bacteriol. 1993;43(3):450-460.","full_text"
53573,"Deferribacter thermophilus",59.9,"AN","H",1.06,"Greene AC, Patel BKC, Sheehy AJ. Deferribacter thermophilus gen. nov., sp. nov., a novel thermophilic manganese-and iron-reducing bacterium isolated from a petroleum reservoir. Int J Syst Bacteriol. 1997;47(2):505-509.","full_text"
47055,"Dethiosulfovibrio peptidovorans",42.1,"AN","H",1.76,"Magot M, Ravot G, Campaignolle X, Ollivier B, Patel BK, Fardeau ML, et al. Dethiosulfovibrio peptidovorans gen. nov., sp. nov., a new anaerobic, slightly halophilic, thiosulfate-reducing bacterium from corroding offshore oil wells. Int J Syst Bacteriol. 1997;47(3):818-824.","full_text"
71152,"Methanocalculus halotolerans",36.9,"AN","A",9.22,"Ollivier B, Fardeau ML, Cayol JL, Magot M, Patel BKC, Prensier G, et al. Methanocalculus halotolerans gen. nov., sp. nov., isolated from an oil-producing well. Int J Syst Bacteriol. 1998;48(3):821-828.","full_text"
39651,"Haloanaerobium alcaliphilum",36.4,"AN","H",2.36,"Tsai CR, Garcia JL, Patel BK, Cayol JL, Baresi L, Mah RA. Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. Int J Syst Bacteriol. 1995;45(2):301-307.","full_text"
42859,"Haloanaerobium lacusroseus",40,"AN","H",3.95,"Cayol JL, Ollivier B, Patel BKC, Ageron E, Grimont P, Prensier G, et al. Haloanaerobium lacusroseus sp. nov., an extremely halophilic fermentative bacterium from the sediments of a hypersaline lake. Int J Syst Bacteriol. 1995;45(4):790-797.","full_text"
57487,"Thermotoga hypogea",69.9,"AN","H",3.45,"Fardeau ML, Ollivier B, Patel BKC, Magot M, Thomas P, Rimbault A, et al. Thermotoga hypogea sp. nov., a xylanolytic, thermophilic bacterium from an oil-producing well. Int J Syst Bacteriol. 1997;47(4):1013-1019.","full_text"
38027,"Methanosarcina siciliae",35.1,"AN","H",5.02,"Elberson MA, Sowers KR. Isolation of an aceticlastic strain of Methanosarcina siciliae from marine canyon sediments and emendation of the species description for Methanosarcina siciliae. Int J Syst Bacteriol. 1997;47(4):1258-1261.","full_text"
108007,"Thermanaerovibrio velox",59.9,"AN","H",63.29,"Zavarzina D, Zhilina T, Tourova T, Kuznetsov B, Kostrikina N, BonchOsmolovskaya E. Thermanaerovibrio velox sp. nov., a new anaerobic, thermophilic, organotrophic bacterium that reduces elemental sulfur, and emended description of the genus Thermanaerovibrio. Int J Syst Evol Microbiol. 2000;50(3):1287-1295.","full_text"
106578,"Thermoanaerobacter siderophilus",68.6,"AN","H",2.89,"Slobodkin AI, Tourova TP, Kuznetsov BB, Kostrikina NA, Chernyh NA, Bonch-Osmolovskaya EA. Thermoanaerobacter siderophilus sp. nov., a novel dissimilatory Fe (III)-reducing, anaerobic, thermophilic bacterium. Int J Syst Evol Microbiol. 1999;49(4):1471-1478.","full_text"
111519,"Thermoanaerobacter yonseiensis",74.9,"AN","H",1.06,"Kim BC, Grote R, Lee DW, Antranikian G, Pyun YR. Thermoanaerobacter yonseiensis sp. nov., a novel extremely thermophilic, xyloseutilizing bacterium that grows at up to 85 degrees C. Int J Syst Evol Microbiol. 2001;51(4):1539-1548.","full_text"
161154,"Thermanaeromonas toyohensis",70,"AN","H",9.61,"Mori K, Hanada S, Maruyama A, Marumo K. Thermanaeromonas toyohensis gen. nov., sp. nov., a novel thermophilic anaerobe isolated from a subterranean vein in the Toyoha Mines. Int J Syst Evol Microbiol. 2002;52(5):1675-1680.","full_text"
106207,"Methanocalculus taiwanensis",37.1,"AN","A",11.46,"Lai MC, Chen SC, Shu CM, Chiou MS, Wang CC, Chuang MJ, et al. Methanocalculus taiwanensis sp. nov., isolated from an estuarine environment. Int J Syst Evol Microbiol. 2002;52(5):1799-1806.","full_text"
498371,"Nautilia abyssi",60,"AN","A",1.95,"Alain K, Callac N, Gue√≈gan M, Lesongeur F, Crassous P, CambonBonavita MA, et al. Nautilia abyssi sp. nov., a thermophilic, chemolithoautotrophic, sulfur-reducing bacterium isolated from an East Pacific Rise hydrothermal vent. Int J Syst Evol Microbiol. 2009;59(6):1310-1315.","full_text"
645,"Aeromonas salmonicida",28.2,"FA","H",8.18,"Rouf MA, Rigney MM. Growth temperatures and temperature characteristics of Aeromonas. Appl Microbiol. 1971;22(4):503-506.","full_text"
703,"Aeromonas shigelloides",33.6,"FA","H",8.23,"Rouf MA, Rigney MM. Growth temperatures and temperature characteristics of Aeromonas. Appl Microbiol. 1971;22(4):503-506.","full_text"
380392,"Desulfomicrobium thermophilum",55.2,"AN","H",2.32,"Thevenieau F, Fardeau ML, Ollivier B, Joulian C, Baena S. Desulfomicrobium thermophilum sp. nov., a novel thermophilic sulphate-reducing bacterium isolated from a terrestrial hot spring in Colombia. Extremophiles. 2007;11(2):295-303.","full_text"
1409,"Bacillus sp.",65,"A","H",0.46,"Wang L, Tang Y, Wang S, Liu RL, Liu MZ, Zhang Y, et al. Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles. 2006;10(4):347-356.","full_text"
188789,"Sulfobacillus sibiricus",55,"FA","M",1.36,"Melamud VS, Pivovarova TA, Tourova TP, Kolganova TV, Osipov GA, Lysenko AM, et al. Sulfobacillus sibiricus sp. nov., a new moderately thermophilic bacterium. Microbiology. 2003;72(5):605-612.","full_text"
1516,"Clostridium thermohydrosulfuricum",68,"AN","H",0.85,"Wiegel J, Ljungdahl LG, Rawson JR. Isolation from soil and properties of the extreme thermophile Clostridium thermohydrosulfuricum. J Bacteriol. 1979;139(3):800-810.","full_text"
1143,"Synechocystis sp.",40,"A","A",141.27,"Tillich UM, Wolter N, Franke P, Du√‡hring U, Frohme M. Screening and genetic characterization of thermo-tolerant Synechocystis sp. PCC6803 strains created by adaptive evolution. BMC Biotechnol. 2014;14(1):66.","full_text"
688066,"Kosmotoga arenicorallina",60.1,"A","H",1.73,"Nunoura T, Hirai M, Imachi H, Miyazaki M, Makita H, Hirayama H, et al. Kosmotoga arenicorallina sp. nov. a thermophilic and obligately anaerobic heterotroph isolated from a shallow hydrothermal system occurring within a coral reef, southern part of the Yaeyama Archipelago, Japan, reclassification of Thermococcoides shengliensis as Kosmotoga shengliensis comb. nov., and emended description of the genus Kosmotoga. Arch Microbiol. 2010;192(10):811-819.","full_text"
