isolate.code,curve.code,genus,species,name,group,environment,temperature,inv.kT,r,ln.r,ln.rM,ln.rT,bv,ln.m,wts,colors,symbol,mte.analysis
477,961,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.173286795,-1.752807283,-1.013975871,11.27002327,1.627660367,-10.86018491,0.071428571,brown,21,0
477,960,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.443614196,-0.812800022,-0.07396861,12.21003053,1.627660367,-10.86018491,0.071428571,brown,21,0
477,957,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.492134498,-0.70900323,0.029828182,12.31382732,1.627660367,-10.86018491,0.071428571,brown,21,0
477,958,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.596106575,-0.517335811,0.221495601,12.50549474,1.627660367,-10.86018491,0.071428571,brown,21,0
477,959,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.672352765,-0.396972128,0.341859284,12.62585843,1.627660367,-10.86018491,0.071428571,brown,21,0
477,960,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.512928914,-0.667618013,0.071213399,12.08683891,1.627660367,-10.86018491,0.071428571,brown,21,0
477,957,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.616900991,-0.483046736,0.255784676,12.27141018,1.627660367,-10.86018491,0.071428571,brown,21,0
477,958,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.672352765,-0.396972128,0.341859284,12.35748479,1.627660367,-10.86018491,0.071428571,brown,21,0
477,959,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.755530427,-0.280335224,0.458496188,12.4741217,1.627660367,-10.86018491,0.071428571,brown,21,0
477,957,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.360436534,-1.020439388,-0.281607976,11.47648181,1.627660367,-10.86018491,0.071428571,brown,21,0
477,961,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.526791857,-0.640949767,0.097881645,11.85597143,1.627660367,-10.86018491,0.071428571,brown,21,0
477,958,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.790187786,-0.235484658,0.503346754,12.26143654,1.627660367,-10.86018491,0.071428571,brown,21,0
477,960,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.797119258,-0.226750978,0.512080434,12.27017022,1.627660367,-10.86018491,0.071428571,brown,21,0
477,959,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.956543109,-0.044429422,0.69440199,12.45249177,1.627660367,-10.86018491,0.071428571,brown,21,1
478,962,Anabaena,cylindrica,Anabaena cylindrica,Cyanobacteria,freshwater,20,39.58575103,0.46,-0.776528789,-0.123488084,11.89091154,1.477121255,-11.20334773,0.2,darkblue,24,0
478,962,Anabaena,cylindrica,Anabaena cylindrica,Cyanobacteria,freshwater,25,38.92189473,0.93,-0.072570693,0.580470013,12.38243562,1.477121255,-11.20334773,0.2,darkblue,24,1
478,962,Anabaena,cylindrica,Anabaena cylindrica,Cyanobacteria,freshwater,27.5,38.59824685,0.75,-0.287682072,0.365358633,12.06375692,1.477121255,-11.20334773,0.2,darkblue,24,0
478,962,Anabaena,cylindrica,Anabaena cylindrica,Cyanobacteria,freshwater,32.5,37.96683433,0.53,-0.634878272,0.018162433,11.51450871,1.477121255,-11.20334773,0.2,darkblue,24,0
478,962,Anabaena,cylindrica,Anabaena cylindrica,Cyanobacteria,freshwater,35,37.65881199,0.58,-0.544727175,0.10831353,11.50609266,1.477121255,-11.20334773,0.2,darkblue,24,0
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,20,39.58575103,0.42,-0.867500568,-0.016369804,11.79993976,1.824714867,-10.4109875,0.166666667,darkblue,24,0
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,25,38.92189473,0.58,-0.544727175,0.306403588,11.91027914,1.824714867,-10.4109875,0.166666667,darkblue,24,0
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,27.5,38.59824685,0.81,-0.210721031,0.640409733,12.14071796,1.824714867,-10.4109875,0.166666667,darkblue,24,0
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,30,38.27993704,0.75,-0.287682072,0.563448691,11.96189778,1.824714867,-10.4109875,0.166666667,darkblue,24,0
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,32.5,37.96683433,0.87,-0.139262067,0.711868697,12.01012492,1.824714867,-10.4109875,0.166666667,darkblue,24,1
479,963,Aphanizomenon,gracile,Aphanizomenon gracile,Cyanobacteria,freshwater,35,37.65881199,0.85,-0.162518929,0.688611834,11.88830091,1.824714867,-10.4109875,0.166666667,darkblue,24,0
480,978,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,17,39.99504709,0.14,-1.966112856,-1.265338572,10.83230221,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,964,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,20,39.58575103,0.4,-0.916290732,-0.215516448,11.7511496,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,978,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,22,39.31750945,0.6,-0.510825624,0.189948661,12.0707774,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,964,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,25,38.92189473,0.74,-0.301105093,0.399669192,12.15390122,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,978,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,27,38.66254511,0.69,-0.371063681,0.329710603,12.00095075,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,964,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,27.5,38.59824685,0.81,-0.210721031,0.490053253,12.14071796,1.560880567,-11.01241342,0.111111111,darkblue,24,1
480,978,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,32,38.02904445,0.71,-0.342490309,0.358283975,11.82680392,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,964,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,32.5,37.96683433,0.79,-0.235722334,0.465051951,11.91366465,1.560880567,-11.01241342,0.111111111,darkblue,24,0
480,964,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,0.72,-0.328504067,0.372270217,11.72231577,1.560880567,-11.01241342,0.111111111,darkblue,24,0
481,965,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.58,-0.544727175,0.112664145,12.12271315,1.484755387,-11.18594528,0.2,darkblue,24,0
481,965,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.67,-0.400477567,0.256913754,12.05452875,1.484755387,-11.18594528,0.2,darkblue,24,0
481,965,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,27.5,38.59824685,1.05,0.048790164,0.706181484,12.40022915,1.484755387,-11.18594528,0.2,darkblue,24,0
481,965,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,32.5,37.96683433,1.16,0.148420005,0.805811325,12.29780699,1.484755387,-11.18594528,0.2,darkblue,24,1
481,965,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,1.01,0.009950331,0.667341651,12.06077017,1.484755387,-11.18594528,0.2,darkblue,24,0
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.26,-1.347073648,-0.689682328,11.32036668,1.484755387,-11.18594528,0.166666667,darkblue,24,0
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.77,-0.261364764,0.396026556,12.19364155,1.484755387,-11.18594528,0.166666667,darkblue,24,0
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,27.5,38.59824685,0.82,-0.198450939,0.458940381,12.15298805,1.484755387,-11.18594528,0.166666667,darkblue,24,0
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,0.94,-0.061875404,0.595515916,12.18770445,1.484755387,-11.18594528,0.166666667,darkblue,24,1
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,32.5,37.96683433,0.93,-0.072570693,0.584820627,12.07681629,1.484755387,-11.18594528,0.166666667,darkblue,24,0
482,966,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,0.7,-0.356674944,0.300716376,11.69414489,1.484755387,-11.18594528,0.166666667,darkblue,24,0
483,967,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,39.58575103,0.5,-0.693147181,0.007555374,11.97429315,1.5607547,-11.01270034,0.2,darkblue,24,0
483,967,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,25,38.92189473,0.71,-0.342490309,0.358212245,12.11251601,1.5607547,-11.01270034,0.2,darkblue,24,0
483,967,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,27.5,38.59824685,0.82,-0.198450939,0.502251616,12.15298805,1.5607547,-11.01270034,0.2,darkblue,24,1
483,967,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,32.5,37.96683433,0.7,-0.356674944,0.34402761,11.79271204,1.5607547,-11.01270034,0.2,darkblue,24,0
483,967,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,35,37.65881199,0.4,-0.916290732,-0.215588178,11.1345291,1.5607547,-11.01270034,0.2,darkblue,24,0
484,968,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,20,39.58575103,0.43,-0.84397007,-0.143267516,11.82347026,1.5607547,-11.01270034,0.333333333,darkblue,24,0
484,968,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,25,38.92189473,0.6,-0.510825624,0.189876931,11.94418069,1.5607547,-11.01270034,0.333333333,darkblue,24,1
484,968,Planktothrix,agardhii,Planktothrix agardhii,Cyanobacteria,freshwater,30,38.27993704,0.58,-0.544727175,0.155975379,11.70485268,1.5607547,-11.01270034,0.333333333,darkblue,24,0
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,20,39.58575103,0.6,-0.510825624,0.4713296,12.15661471,2.054626787,-9.886889662,0.166666667,green3,22,0
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,25,38.92189473,0.65,-0.430782916,0.551372308,12.0242234,2.054626787,-9.886889662,0.166666667,green3,22,0
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,27.5,38.59824685,0.75,-0.287682072,0.694473152,12.06375692,2.054626787,-9.886889662,0.166666667,green3,22,0
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,30,38.27993704,0.69,-0.371063681,0.611091543,11.87851617,2.054626787,-9.886889662,0.166666667,green3,22,0
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,32.5,37.96683433,0.76,-0.274436846,0.707718378,11.87495014,2.054626787,-9.886889662,0.166666667,green3,22,1
485,969,Monoraphidium,griffithii,Monoraphidium griffithii,Greens,freshwater,35,37.65881199,0.19,-1.660731207,-0.678575983,10.39008863,2.054626787,-9.886889662,0.166666667,green3,22,0
486,970,Chlamydomonas,reinhardtii,Chlamydomonas reinhardtii,Greens,freshwater,20,39.58575103,1.16,0.148420005,1.208432812,12.81586033,2.191245447,-9.575459331,0.2,green3,22,0
486,970,Chlamydomonas,reinhardtii,Chlamydomonas reinhardtii,Greens,freshwater,25,38.92189473,0.95,-0.051293294,1.008719512,12.40371302,2.191245447,-9.575459331,0.2,green3,22,0
486,970,Chlamydomonas,reinhardtii,Chlamydomonas reinhardtii,Greens,freshwater,27.5,38.59824685,1.38,0.322083499,1.382096306,12.67352249,2.191245447,-9.575459331,0.2,green3,22,1
486,970,Chlamydomonas,reinhardtii,Chlamydomonas reinhardtii,Greens,freshwater,32.5,37.96683433,1.2,0.182321557,1.242334363,12.33170854,2.191245447,-9.575459331,0.2,green3,22,0
486,970,Chlamydomonas,reinhardtii,Chlamydomonas reinhardtii,Greens,freshwater,35,37.65881199,1.2,0.182321557,1.242334363,12.23314139,2.191245447,-9.575459331,0.2,green3,22,0
488,972,Monoraphidium,minutum,Monoraphidium minutum,Greens,freshwater,20,39.58575103,0.75,-0.287682072,0.277081585,12.37975826,1.322219295,-11.55645593,0.25,green3,22,0
488,972,Monoraphidium,minutum,Monoraphidium minutum,Greens,freshwater,25,38.92189473,0.69,-0.371063681,0.193699976,12.08394263,1.322219295,-11.55645593,0.25,green3,22,0
488,972,Monoraphidium,minutum,Monoraphidium minutum,Greens,freshwater,27.5,38.59824685,1.18,0.165514438,0.730278096,12.51695343,1.322219295,-11.55645593,0.25,green3,22,1
488,972,Monoraphidium,minutum,Monoraphidium minutum,Greens,freshwater,32.5,37.96683433,0.63,-0.46203546,0.102728198,11.68735153,1.322219295,-11.55645593,0.25,green3,22,0
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,20,39.58575103,0.58,-0.544727175,0.793436206,12.12271315,2.679323264,-8.462857032,0.166666667,green3,22,0
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,25,38.92189473,0.65,-0.430782916,0.907380465,12.0242234,2.679323264,-8.462857032,0.166666667,green3,22,0
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,27.5,38.59824685,0.86,-0.15082289,1.187340492,12.2006161,2.679323264,-8.462857032,0.166666667,green3,22,1
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,30,38.27993704,0.62,-0.478035801,0.86012758,11.77154405,2.679323264,-8.462857032,0.166666667,green3,22,0
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,32.5,37.96683433,0.74,-0.301105093,1.037058289,11.84828189,2.679323264,-8.462857032,0.166666667,green3,22,0
489,973,Acutodesmus,acuminatus,Acutodesmus acuminatus,Greens,freshwater,35,37.65881199,0.67,-0.400477567,0.937685815,11.65034227,2.679323264,-8.462857032,0.166666667,green3,22,0
490,974,Desmodesmus,maximus,Desmodesmus maximus,Greens,freshwater,20,39.58575103,0.24,-1.427116356,-0.464566576,11.24032397,2.02022462,-9.965311438,0.2,green3,22,0
490,974,Desmodesmus,maximus,Desmodesmus maximus,Greens,freshwater,25,38.92189473,0.4,-0.916290732,0.046259048,11.53871558,2.02022462,-9.965311438,0.2,green3,22,0
490,974,Desmodesmus,maximus,Desmodesmus maximus,Greens,freshwater,27.5,38.59824685,0.69,-0.371063681,0.591486099,11.98037531,2.02022462,-9.965311438,0.2,green3,22,0
490,974,Desmodesmus,maximus,Desmodesmus maximus,Greens,freshwater,32.5,37.96683433,0.78,-0.248461359,0.714088421,11.90092563,2.02022462,-9.965311438,0.2,green3,22,0
490,974,Desmodesmus,maximus,Desmodesmus maximus,Greens,freshwater,35,37.65881199,0.86,-0.15082289,0.81172689,11.89999695,2.02022462,-9.965311438,0.2,green3,22,1
491,979,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,4,41.87105508,0.108,-2.225624052,-1.331333638,11.17311357,1.900448191,-10.2383489,0.2,green3,22,0
491,979,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,11,40.83956683,0.219,-1.518683549,-0.624393136,11.54997784,1.900448191,-10.2383489,0.2,green3,22,0
491,979,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,18,39.85767788,0.24,-1.427116356,-0.532825942,11.32734057,1.900448191,-10.2383489,0.2,green3,22,1
491,979,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,25,38.92189473,0.225,-1.491654877,-0.597364463,10.96335144,1.900448191,-10.2383489,0.2,green3,22,0
491,979,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,32,38.02904445,0.159,-1.838851077,-0.944560663,10.33044315,1.900448191,-10.2383489,0.2,green3,22,0
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,13,40.55412516,0.234,-1.452434164,-0.55814375,11.52488589,1.900448191,-10.2383489,0.166666667,green3,22,0
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,18,39.85767788,0.287,-1.248273063,-0.35398265,11.50618386,1.900448191,-10.2383489,0.166666667,green3,22,0
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,23,39.1847473,0.283,-1.262308381,-0.368017968,11.27681076,1.900448191,-10.2383489,0.166666667,green3,22,0
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,28,38.53416209,0.312,-1.164752091,-0.270461678,11.16617978,1.900448191,-10.2383489,0.166666667,green3,22,0
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,33,37.90482742,0.322,-1.133203733,-0.23891332,10.99634104,1.900448191,-10.2383489,0.166666667,green3,22,1
492,980,Chlorella,vulgaris,Chlorella vulgaris,Greens,freshwater,38,37.29571883,0.251,-1.38230234,-0.488011926,10.55232769,1.900448191,-10.2383489,0.166666667,green3,22,0
493,981,Phormidium,simplicissimum,Phormidium simplicissimum,Cyanobacteria,freshwater,20,39.58575103,0.048,-3.036554268,-2.582243612,9.630886061,1.128404632,-11.99826794,0.2,darkblue,24,0
493,981,Phormidium,simplicissimum,Phormidium simplicissimum,Cyanobacteria,freshwater,24,39.05287873,0.179,-1.720369473,-1.266058818,10.77655172,1.128404632,-11.99826794,0.2,darkblue,24,0
493,981,Phormidium,simplicissimum,Phormidium simplicissimum,Cyanobacteria,freshwater,28,38.53416209,0.219,-1.518683549,-1.064372894,10.81224832,1.128404632,-11.99826794,0.2,darkblue,24,1
493,981,Phormidium,simplicissimum,Phormidium simplicissimum,Cyanobacteria,freshwater,32,38.02904445,0.14,-1.966112856,-1.511802201,10.20318137,1.128404632,-11.99826794,0.2,darkblue,24,0
493,981,Phormidium,simplicissimum,Phormidium simplicissimum,Cyanobacteria,freshwater,36,37.53699794,0.139,-1.973281346,-1.51897069,10.038558,1.128404632,-11.99826794,0.2,darkblue,24,0
496,987,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,15,40.27264589,0.37,-0.994252273,-0.299696457,11.89299441,1.549968865,-11.03728729,0.25,green3,22,0
496,987,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,20,39.58575103,0.53,-0.634878272,0.059677544,12.03256206,1.549968865,-11.03728729,0.25,green3,22,0
496,987,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,25,38.92189473,0.6,-0.510825624,0.183730193,11.94418069,1.549968865,-11.03728729,0.25,green3,22,1
496,987,Acutodesmus,obliquus,Acutodesmus obliquus,Greens,freshwater,30,38.27993704,0.48,-0.733969175,-0.039413358,11.51561068,1.549968865,-11.03728729,0.25,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,10,40.9837998,0.103,-2.273026291,-1.216734689,10.84178965,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,14,40.4128954,0.242,-1.418817553,-0.362525951,11.51330898,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,18,39.85767788,0.711,-0.341082849,0.715208753,12.41337407,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,22,39.31750945,0.976,-0.024292693,1.031998909,12.55731033,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,26,38.79178644,1.125,0.117783036,1.174074638,12.5311547,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,30,38.27993704,1.206,0.187309098,1.2436007,12.43688895,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,32,38.02904445,1.235,0.21107097,1.267362572,12.38036519,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,34,37.78141922,1.243,0.217527813,1.273819414,12.30758196,2.184715756,-9.59034415,0.1,green3,22,1
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,36,37.53699794,1.235,0.21107097,1.267362572,12.22291031,2.184715756,-9.59034415,0.1,green3,22,0
497,988,Desmodesmus,quadricaudatus,Desmodesmus quadricaudatus,Greens,freshwater,37,37.41596942,1.155,0.144100344,1.200391946,12.11721056,2.184715756,-9.59034415,0.1,green3,22,0
498,989,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,14,40.4128954,0.38,-0.967584026,-0.396146499,11.9645425,1.333930102,-11.52976045,0.25,green3,22,0
498,989,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,22,39.31750945,0.56,-0.579818495,-0.008380968,12.00178453,1.333930102,-11.52976045,0.25,green3,22,1
498,989,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,25,38.92189473,0.56,-0.579818495,-0.008380968,11.87518782,1.333930102,-11.52976045,0.25,green3,22,1
498,989,Raphidocelis,subcapitata,Raphidocelis subcapitata,Greens,freshwater,30,38.27993704,0.55,-0.597837001,-0.026399474,11.65174285,1.333930102,-11.52976045,0.25,green3,22,0
499,990,Microcystis,viridis,Microcystis viridis,Cyanobacteria,freshwater,15,40.27264589,0.07,-2.659260037,-1.918506194,10.22798665,1.631033705,-10.85249519,0.25,darkblue,24,0
499,990,Microcystis,viridis,Microcystis viridis,Cyanobacteria,freshwater,20,39.58575103,0.111,-2.198225078,-1.457471235,10.46921525,1.631033705,-10.85249519,0.25,darkblue,24,0
499,990,Microcystis,viridis,Microcystis viridis,Cyanobacteria,freshwater,25,38.92189473,0.168,-1.7837913,-1.043037457,10.67121501,1.631033705,-10.85249519,0.25,darkblue,24,1
499,990,Microcystis,viridis,Microcystis viridis,Cyanobacteria,freshwater,30,38.27993704,0.093,-2.375155786,-1.634401943,9.874424067,1.631033705,-10.85249519,0.25,darkblue,24,0
500,991,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.194,-1.63989712,-0.9825058,11.02754321,1.484755387,-11.18594528,0.125,darkblue,24,0
500,992,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.312,-1.164752091,-0.507360771,11.50268824,1.484755387,-11.18594528,0.125,darkblue,24,0
500,991,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.309,-1.174414002,-0.517022682,11.28059231,1.484755387,-11.18594528,0.125,darkblue,24,0
500,992,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.416,-0.877070019,-0.219678699,11.5779363,1.484755387,-11.18594528,0.125,darkblue,24,0
500,991,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,0.316,-1.152013065,-0.494621745,11.09756679,1.484755387,-11.18594528,0.125,darkblue,24,0
500,992,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,0.523,-0.648173815,0.009217505,11.60140604,1.484755387,-11.18594528,0.125,darkblue,24,1
500,992,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,0.233,-1.456716825,-0.799325505,10.59410301,1.484755387,-11.18594528,0.125,darkblue,24,0
500,991,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,0.268,-1.316768298,-0.659376978,10.73405154,1.484755387,-11.18594528,0.125,darkblue,24,0
501,993,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.602,-0.507497834,0.149893487,12.1599425,1.484755387,-11.18594528,0.2,darkblue,24,0
501,993,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.902,-0.103140759,0.554250561,12.35186556,1.484755387,-11.18594528,0.2,darkblue,24,0
501,993,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,1.105,0.099845335,0.757236655,12.34942519,1.484755387,-11.18594528,0.2,darkblue,24,0
501,993,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,1.493,0.400787519,1.058178839,12.45160735,1.484755387,-11.18594528,0.2,darkblue,24,1
501,993,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,40,37.05752168,0.695,-0.363843433,0.293547887,11.4945635,1.484755387,-11.18594528,0.2,darkblue,24,0
502,994,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.235,-1.448169765,-0.790778445,11.21927056,1.484755387,-11.18594528,0.2,darkblue,24,0
502,994,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,38.92189473,0.397,-0.923818998,-0.266427678,11.53118732,1.484755387,-11.18594528,0.2,darkblue,24,0
502,994,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,0.661,-0.414001439,0.243389881,11.83557841,1.484755387,-11.18594528,0.2,darkblue,24,0
502,994,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35,37.65881199,1.066,0.063913326,0.721304646,12.11473316,1.484755387,-11.18594528,0.2,darkblue,24,1
502,994,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,40,37.05752168,0.386,-0.95191791,-0.294526589,10.90648903,1.484755387,-11.18594528,0.2,darkblue,24,0
503,995,Anabaena,ukrainica,Anabaena ukrainica,Cyanobacteria,freshwater,8,41.27534382,0.011,-4.509860006,-3.471077628,8.698250015,2.15399188,-9.660381044,0.037037037,darkblue,24,0
503,996,Anabaena,ukrainica,Anabaena ukrainica,Cyanobacteria,freshwater,8,41.27534382,0.05,-2.995732274,-1.956949895,10.21237775,2.15399188,-9.660381044,0.037037037,darkblue,24,0
503,997,Anabaena,ukrainica,Anabaena ukrainica,Cyanobacteria,freshwater,8,41.27534382,0.065,-2.733368009,-1.694585631,10.47474201,2.15399188,-9.660381044,0.037037037,darkblue,24,0
503,995,Anabaena,ukrainica,Anabaena ukrainica,Cyanobacteria,freshwater,11,40.83956683,0.136,-1.995100393,-0.956318015,11.07356099,2.15399188,-9.660381044,0.037037037,darkblue,24,0
503,997,Anabaena,ukrainica,Anabaena ukrainica,Cyanobacteria,freshwater,11,40.83956683,0.136,-1.995100393,-0.956318015,11.07356099,2.15399188,-9.660381044,0.037037037,darkblue,24,0
